wavelength(nm)	flourescence PD(V)	ti_saph Power (V)
799.2760800609121	-0.13193333333333332	4.412
801.3630124145096	-0.14110000000000003	4.544666666666667
803.945467708005	-0.1414	4.722666666666666
801.3553655966203	-0.1407	4.449066666666668
804.1296879354709	-0.14340000000000003	5.021999999999999
807.1117751087378	-0.14890000000000003	5.033866666666667
804.9419600631242	-0.14623333333333335	4.965066666666667
807.3100272965872	-0.15180000000000002	4.9672
808.3861737535448	-0.1527	4.5252
810.7961872553501	-0.1511	5.155733333333333
808.2746643492717	-0.14843333333333336	4.642133333333334
811.7810282264182	-0.1475666666666667	4.7809333333333335
813.0541413134839	-0.1451666666666667	4.511866666666666
811.7624020622903	-0.14666666666666667	5.0232
815.3106717685679	-0.15390000000000004	4.940933333333334
814.0221132947667	-0.15403333333333336	4.9657333333333336
816.7942184222948	-0.1554	4.784800000000001
818.6682920750883	-0.16190000000000002	5.83
816.9815820272103	-0.15990000000000004	5.712933333333334
820.6648782181547	-0.16786666666666672	5.6084
818.6692771112612	-0.16560000000000002	5.6656
822.2270642526433	-0.17566666666666672	5.761466666666667
824.6771992949087	-0.18316666666666673	5.6513333333333335
822.461695622086	-0.17810000000000004	5.435333333333333
825.750910763203	-0.19043333333333343	5.475466666666666
824.9775431847489	-0.1906333333333334	5.575066666666666
828.0246721848154	-0.19170000000000004	5.471066666666667
826.7006744272195	-0.19100000000000006	5.8296
829.4667057360499	-0.1950666666666667	5.917600000000001
828.1245325506974	-0.19436666666666672	5.956666666666667
831.4930367088665	-0.2076333333333333	6.2948
830.0645787806105	-0.20416666666666666	5.920133333333333
834.9998529755991	-0.20736666666666664	6.360533333333334
831.5950002091023	-0.20836666666666664	6.1952
834.6019856586156	-0.20083333333333334	6.4096
836.7661800865246	-0.19510000000000005	6.526400000000001
834.8933145166403	-0.19950000000000004	6.201466666666667
838.428598666132	-0.19560000000000005	6.6684
840.382894599603	-0.19476666666666673	6.595599999999999
839.1672698062656	-0.1951666666666667	6.638800000000001
841.6757046072486	-0.1940333333333334	6.959066666666668
841.3769157798417	-0.1926666666666667	6.798
844.4896991850393	-0.1938333333333334	7.025466666666667
842.3777442063343	-0.1941666666666667	6.5888
844.7545800703815	-0.19176666666666672	6.670266666666667
849.0687305484267	-0.18636666666666674	7.0061333333333335
845.1040540479804	-0.19190000000000004	6.931066666666667
848.6869092085935	-0.19060000000000007	7.0775999999999994
845.6657320782062	-0.19086666666666674	7.069466666666667
852.1173332272067	-0.17500000000000004	7.393866666666666
849.8622029207257	-0.18096666666666672	7.121466666666667
852.3474445367432	-0.1758666666666667	6.992133333333334
853.3043523883274	-0.17000000000000004	7.2553333333333345
856.0943185577811	-0.16743333333333338	7.375866666666666
853.4191838867285	-0.16700000000000004	7.252266666666667
856.4055488106792	-0.16536666666666672	7.232400000000001
856.8963851979471	-0.1631666666666667	7.336666666666667
860.1753995761767	-0.16013333333333335	7.2442666666666655
858.4253727816536	-0.15970000000000004	7.154400000000001
860.2989684636973	-0.15586666666666668	7.189333333333334
864.1571091552285	-0.1334	7.365333333333335
861.0340044679438	-0.1353	7.340133333333333
864.0378807084742	-0.1267333333333333	7.380133333333335
861.2336472060346	-0.14450000000000002	7.471333333333334
867.9205890256833	-0.11969999999999999	7.231066666666666
865.1582731788785	-0.12079999999999998	7.239066666666666
867.9284675092537	-0.11979999999999999	7.2376
868.6248817352114	-0.1182	7.075999999999999
871.5558653600061	-0.10406666666666672	6.839200000000001
869.062505816183	-0.10503333333333338	6.832133333333333
872.1752661936451	-0.1027333333333334	6.7684
868.8427307798427	-0.10950000000000003	6.8868
874.2603687852069	-0.09816666666666675	6.528666666666667
872.5563696000643	-0.09986666666666676	6.457199999999999
876.408782764718	-0.08870000000000008	6.416399999999999
875.9267975470307	-0.08673333333333341	6.298933333333332
880.2720169496001	-0.08616666666666674	6.4472
876.515007156139	-0.0848333333333334	6.588266666666667
880.4116019786151	-0.08476666666666674	6.616
878.4457762030198	-0.08100000000000006	6.693066666666666
