wavelength(nm)	flourescene PD(V)	ti_saph Power (V)
798.0511126019164	0.008633333333333342	4.4745333333333335
801.4115143630619	0.0060666666666666725	4.6456
804.0398284401481	0.0043333333333333375	4.874266666666667
801.1814640344131	0.007000000000000006	4.878266666666667
804.7526556254787	0.009600000000000008	4.7964
806.8921630753966	0.009466666666666675	5.143066666666667
804.7127999170924	0.008266666666666674	4.512933333333334
808.0911734484821	0.007966666666666674	4.689333333333334
810.219402811972	0.00803333333333334	5.115466666666666
808.0922928648156	0.007200000000000007	4.534666666666667
811.3952129285735	0.006166666666666672	4.8988000000000005
809.5532335959151	0.005766666666666672	4.873066666666667
813.1472804783274	0.006466666666666673	5.0756
814.7293647440773	0.008400000000000008	4.910266666666667
813.061440439601	0.008200000000000008	4.724266666666668
817.0699681025787	0.011133333333333344	5.068133333333334
814.7302520980737	0.008300000000000007	4.5192000000000005
818.6696482653425	0.005700000000000005	5.6764
815.4018449059029	0.005333333333333338	5.320533333333334
820.8400251661984	0.005400000000000005	5.7156
818.6733934836222	0.005533333333333338	6.104266666666666
824.3281709235946	0.00703333333333334	5.687200000000001
820.8848980293494	0.005666666666666671	6.120933333333333
824.7321849896199	0.007066666666666673	5.5488
822.3432569640798	0.007566666666666674	5.971866666666666
825.7009610083646	0.008766666666666674	5.890266666666666
828.0369162369553	0.00703333333333334	5.382266666666666
826.097114249977	0.008166666666666673	6.073066666666667
829.5617748685464	0.006900000000000007	6.1644000000000005
828.8425104785416	0.00773333333333334	6.3310666666666675
831.7155131051052	0.009600000000000008	6.872533333333334
829.4591063462611	0.007833333333333341	6.437333333333333
833.2191270364572	0.009033333333333343	6.444133333333334
835.1040250273845	0.009500000000000008	6.5524000000000004
833.3422193661586	0.008566666666666674	6.19
836.8735542127042	0.01050000000000001	6.899733333333334
835.3128222852113	0.009000000000000008	6.9536
838.4531080443239	0.007800000000000007	6.488533333333333
840.697576750955	0.010033333333333342	6.696533333333334
838.3291850844399	0.009866666666666675	6.643466666666667
841.8902164796916	0.01120000000000001	7.034266666666666
841.2176453550281	0.009766666666666675	6.952133333333333
842.833436093851	0.012633333333333345	7.175599999999999
844.7410678001949	0.01090000000000001	7.043466666666666
845.7001610400523	0.013333333333333345	6.990800000000001
844.7633792195358	0.01190000000000001	7.139866666666666
848.477892287088	0.013333333333333345	7.218266666666665
847.1830538278896	0.014400000000000013	7.210133333333333
849.9191577423484	0.014533333333333346	7.1078666666666654
848.7862810656934	0.01260000000000001	7.177599999999999
854.5681593200763	1.9907666666666668	7.398933333333333
842.0252880847672	1.2971333333333332	7.458933333333334
854.5106712374096	2.1823	7.574799999999999
852.7510209692991	0.8843666666666666	7.571333333333332
856.097184810393	2.46	7.442266666666666
854.4703921934332	2.4306666666666663	7.626133333333334
857.1019589245218	2.46	7.311866666666668
860.1665066315426	2.46	7.393866666666666
857.4256366225845	2.46	7.510666666666666
864.1553226710267	2.46	7.517466666666667
