wavelength(nm)	flourescene PD(V)	ti_saph Power (V)
817.4356564810631	0.007853333333333283	4.855200000000001
824.3930514323656	0.007813333333333283	5.055066666666667
821.9706611349166	0.007706666666666614	5.123866666666666
827.3312057546143	0.007839999999999951	5.125866666666667
828.7464252969884	0.007799999999999949	5.29
831.4903003050612	0.0075999999999999505	5.223466666666667
833.043607445975	0.007866666666666617	5.242399999999999
835.1421943767631	0.007666666666666616	5.461733333333333
837.0783011107649	0.007746666666666614	5.546
838.9523728612972	0.007479999999999946	6.261333333333334
840.9312160528309	0.007346666666666611	6.3364
844.6327340655096	0.007493333333333278	6.270666666666667
843.1400041570638	0.0066399999999999315	6.220133333333333
846.6356528079192	0.00734666666666661	6.227600000000001
850.3953017842693	0.007746666666666614	6.8616
852.4293842163096	0.007866666666666616	7.133066666666667
854.5846367758384	0.007826666666666615	7.131599999999999
856.1120969367075	0.007826666666666615	7.284666666666667
856.8797605872286	0.007866666666666617	6.7834666666666665
859.8297198598754	0.007639999999999949	6.951333333333333
864.1467123314144	0.007719999999999949	7.7148
860.9348496179737	0.007693333333333282	7.818400000000001
866.4765765072077	0.00787999999999995	7.2664
868.0363981526432	0.007786666666666616	7.452
870.2945590050728	0.007866666666666617	7.1332
872.0932488037749	0.00783999999999995	7.039200000000001
876.7348646234475	0.007933333333333284	7.644133333333333
872.7607700955672	0.007826666666666615	7.681733333333332
879.496208563698	0.007813333333333282	7.404266666666666
876.5215695123907	0.007893333333333283	7.262
884.0005156598673	0.007893333333333283	7.162666666666666
880.9860031353963	0.007893333333333283	7.274800000000002
886.5677774553618	0.007639999999999947	7.981466666666667
892.7940074595564	0.007773333333333282	7.047599999999999
888.8271862608668	0.007919999999999951	7.353999999999999
892.795932199824	0.007866666666666617	7.067599999999999
896.9742962677523	0.007933333333333284	6.9850666666666665
893.0418583949772	0.00783999999999995	7.2030666666666665
897.8357895100254	0.007893333333333283	7.347066666666667
901.2136352304633	0.03997333333333328	7.657066666666666
905.198197822184	1.4879999999999998	7.4614666666666665
901.5512452933743	1.1899199999999999	7.426666666666667
906.1965589626649	1.4879999999999998	7.787866666666665
909.8797943202386	1.4879999999999998	7.6302666666666665
909.1103087114861	1.4879999999999998	7.240399999999999
915.0876799955498	1.4879999999999998	6.9996
912.3576746654812	1.4879999999999998	7.302
918.2162191213134	1.4879999999999998	6.688000000000001
915.1784958369943	1.4879999999999998	6.8950666666666685
922.3468950368856	1.4879999999999998	6.561733333333334
