wavelength(nm)	flourescence PD(V)	ti_saph Power (V)
766.979881474564	-0.009633333333333341	8.446533333333335
772.2396399535738	-0.007200000000000007	8.459866666666668
770.5135136685064	-0.009500000000000008	8.450666666666667
773.8273846449081	-0.008633333333333342	8.4652
775.340610371198	-0.009033333333333343	8.471733333333335
774.2686929673033	-0.00823333333333334	8.471733333333335
776.9421786260991	-0.008933333333333342	8.473333333333333
778.2742119320761	-0.009100000000000007	8.4824
776.9403103513771	-0.009366666666666674	8.477200000000002
779.7135765309838	-0.008066666666666673	8.489733333333334
781.2817748720913	-0.007100000000000006	8.492533333333334
779.803091864387	-0.007366666666666672	8.4892
783.9649598441677	-0.007966666666666674	8.504
781.8855728615084	-0.008766666666666674	8.495600000000001
785.0661380661503	-0.009200000000000009	8.493733333333333
787.1626310096306	-0.010000000000000009	8.4964
785.0252665067654	-0.008700000000000006	8.502666666666668
788.2725245793675	-0.007700000000000007	8.5
787.531621516634	-0.008566666666666674	8.497733333333333
789.9288811430939	-0.007600000000000007	8.504666666666667
791.5430251055843	-0.009133333333333342	8.510399999999999
790.4752524002628	-0.007800000000000007	8.506933333333333
792.7038506492179	-0.009100000000000007	8.514533333333334
794.5430639891221	-0.009766666666666675	8.514266666666668
793.6349304037342	-0.009833333333333343	8.512133333333335
796.1735649487857	-0.01020000000000001	8.516133333333334
797.9552901511288	-0.009866666666666675	8.518400000000002
794.757795599035	-0.010766666666666676	8.516
799.9365352628986	-0.010000000000000009	8.5172
798.0451132510807	-0.01020000000000001	8.517466666666667
801.1595256091	-0.010566666666666676	8.5168
804.5147128404233	-0.012233333333333344	8.517066666666667
801.3577952997013	-0.010966666666666675	8.518533333333334
804.5144054733402	-0.011633333333333343	8.5188
804.0404848204295	-0.010333333333333342	8.518
807.1105714019777	-0.01110000000000001	8.5188
804.9918109717804	-0.011166666666666677	8.5188
808.0831821223649	-0.012733333333333345	8.517066666666667
811.4620888188687	-0.011733333333333344	8.518133333333333
808.3998399564659	-0.012266666666666677	8.5164
811.4806127155491	-0.01456666666666668	8.518000000000002
813.0473901615615	-0.013033333333333346	8.5168
811.8736558140517	-0.012766666666666678	8.5184
815.0787269114272	-0.014166666666666678	8.518400000000002
811.7755143920484	-0.013600000000000011	8.516666666666667
818.670341138985	-0.014233333333333346	8.518533333333334
815.1204034291637	-0.014733333333333348	8.518266666666667
818.6677071111704	-0.015300000000000012	8.519466666666666
821.3600674707326	-0.01536666666666668	8.519733333333333
818.6682379288807	-0.016633333333333347	8.5196
821.5658193527021	-0.016533333333333348	8.519333333333334
822.4464596277761	-0.015700000000000016	8.519066666666667
825.0809059576053	-0.015100000000000013	8.519466666666666
823.4626043045735	-0.01563333333333335	8.519866666666667
825.3897998036617	-0.01766666666666668	8.519866666666667
826.6955368543843	-0.018266666666666685	8.5196
828.6369823374316	-0.018566666666666683	8.5196
827.1124653117545	-0.01816666666666668	8.52
830.1645320450748	-0.01953333333333335	8.519866666666667
829.3639223369063	-0.01953333333333335	8.519866666666667
831.8960455696182	-0.02003333333333335	8.519733333333333
830.4699038736529	-0.019666666666666683	8.52
834.0425324582216	-0.020066666666666684	8.519866666666667
836.142827213824	-0.020100000000000017	8.519733333333333
834.8903624377202	-0.020100000000000017	8.519333333333334
836.3619683575589	-0.020100000000000017	8.5188
838.0205806302934	-0.020100000000000017	8.519733333333333
836.8649935124259	-0.020100000000000017	8.519333333333334
839.8934586429516	-0.020100000000000017	8.52
841.5605568342637	-0.044100000000000035	8.52
