wavelength(nm)	flourescence PD(V)	ti_saph Power (V)
799.559783134794	-0.16695999999999997	4.811333333333334
801.3622144616673	-0.1751866666666666	4.545333333333333
804.2243355980312	-0.18747999999999995	4.9148000000000005
801.6533883699776	-0.17662666666666663	4.8704
804.2273880504729	-0.18745333333333328	4.872133333333333
807.4010141324601	-0.19595999999999994	5.0248
804.900427000794	-0.19243999999999994	4.878533333333333
808.2737600242809	-0.19719999999999993	4.654666666666667
807.3110143130178	-0.20017333333333326	4.8660000000000005
810.5128335880346	-0.20565333333333327	5.277866666666667
806.5014385228905	-0.1986266666666666	4.774533333333334
811.7723688186895	-0.20119999999999996	4.904
813.1437244220265	-0.20339999999999994	5.034800000000001
814.7267317832342	-0.21351999999999993	5.0016
813.9856046536573	-0.2117333333333333	4.896800000000001
816.8848811750074	-0.21610666666666664	5.241066666666668
814.9095950937973	-0.2149733333333333	5.114666666666667
818.2776931936271	-0.21785333333333326	5.2885333333333335
819.8696728061283	-0.22586666666666663	5.2516
818.2855925031971	-0.22308000000000003	5.768533333333333
820.8756797354775	-0.23803999999999997	5.3835999999999995
822.1658217139984	-0.2533466666666666	5.5304
824.3845072384183	-0.27163999999999994	5.842266666666667
820.0230183776787	-0.27379999999999993	5.973599999999999
824.9805101229217	-0.2901466666666666	5.7756
828.133237686427	-0.3369866666666666	5.6659999999999995
825.3831010984688	-0.3159599999999999	5.8136
828.2275453938295	-0.3470666666666666	5.6513333333333335
829.4493998907463	-0.3808666666666666	6.512666666666667
831.4978427487079	-0.40049333333333326	5.923733333333334
829.4577843675795	-0.3893733333333333	6.038666666666666
832.8449371134292	-0.43082666666666664	6.6248000000000005
831.4958027655198	-0.42569333333333326	6.5824
833.8634144486886	-0.4497333333333333	6.401866666666667
835.4187958617023	-0.46436	6.162
834.1393170678882	-0.46910666666666656	6.282
837.1764703109421	-0.46893333333333337	6.318133333333334
839.0621920757636	-0.47098666666666666	6.605466666666667
836.2495648848264	-0.4691733333333334	6.5064
840.857277492904	-0.4813333333333333	6.702266666666667
839.3723043591594	-0.48444	6.479333333333333
843.6769245132832	-0.5123333333333333	6.75
841.940742455627	-0.5095733333333334	6.968
844.0574846645504	-0.5134799999999999	6.837466666666666
845.059874893706	-0.60012	6.813866666666667
846.9728698942683	-1.3781466666666669	7.370799999999999
844.7568163696845	-0.6210399999999999	6.981866666666667
850.2908718910675	-1.5280000000000002	7.196666666666666
848.8803675138968	-1.5280000000000002	7.252400000000001
850.5074791543185	-1.5280000000000002	7.095599999999999
