wavelength(nm)	flourescence PD(V)	ti_saph Power (V)
799.4656589726739	-0.132	4.2664
801.3599677451291	-0.14253333333333335	4.306266666666667
802.7876849413257	-0.1435666666666667	4.417866666666667
804.7195176206501	-0.1438	4.499466666666667
804.0428212365235	-0.1444666666666667	4.7059999999999995
807.119573052763	-0.14816666666666667	5.104
804.7062321721054	-0.14463333333333334	4.849866666666667
807.4034332932936	-0.1524666666666667	4.898533333333333
808.1772408260787	-0.1497666666666667	4.681333333333334
810.5098872093907	-0.14893333333333336	5.299066666666666
808.2714540446608	-0.14580000000000004	4.730933333333334
811.4837385249691	-0.1466666666666667	4.936133333333334
813.0108545860868	-0.14826666666666669	4.982399999999999
815.11454027689	-0.1531	4.9468
814.0280328888138	-0.15090000000000003	4.885866666666668
815.3045091960777	-0.154	4.779333333333334
817.353768777714	-0.15440000000000004	4.966933333333333
815.3049803099997	-0.1553666666666667	4.892266666666667
818.5717991651309	-0.16280000000000003	5.823999999999999
821.7582031836423	-0.16950000000000004	5.274666666666667
818.6660940326815	-0.16933333333333336	5.259333333333333
821.7658304969941	-0.17093333333333338	5.4534666666666665
825.3447819143421	-0.18986666666666674	5.9064000000000005
822.134652020817	-0.17420000000000008	5.924533333333334
825.5455111376236	-0.1899333333333334	5.721066666666667
823.7705625523377	-0.18630000000000005	5.5486666666666675
828.0289530492176	-0.1918666666666667	5.811733333333334
827.1090855748188	-0.1920333333333334	5.8248
828.7090291907108	-0.1923666666666667	5.827733333333333
829.8774646712533	-0.19520000000000004	6.4661333333333335
831.7927866708638	-0.20806666666666665	6.069466666666667
830.1619964938733	-0.20669999999999997	6.495466666666666
833.1421079742963	-0.2076333333333333	6.229333333333334
837.0572140238411	-0.19576666666666673	6.5372
834.2848250870716	-0.1998666666666667	5.986133333333334
836.1528385280047	-0.1976666666666667	6.168
837.0502977169983	-0.1930333333333334	6.458933333333333
839.2918332671004	-0.1957	6.527866666666667
837.9147560272183	-0.1951666666666667	6.354400000000001
840.8528588072008	-0.19306666666666672	6.835466666666666
839.7803083585733	-0.19553333333333336	6.707866666666667
841.9310634393762	-0.19160000000000005	7.2707999999999995
844.7465453641989	-0.1922333333333334	6.794133333333333
843.2682348284563	-0.19443333333333337	6.336133333333334
844.8444659421536	-0.19433333333333339	6.6819999999999995
846.6581311373177	-0.19060000000000007	6.7688
844.9564539157542	-0.1903666666666667	6.997200000000001
848.5285641622381	-0.19036666666666674	7.127199999999999
849.3190603518849	-0.18770000000000006	7.222533333333334
852.4369494452212	-0.1723666666666667	7.138533333333333
848.7920407150982	-0.18670000000000006	7.0414666666666665
852.2995055215093	-0.17106666666666673	7.317733333333332
853.5197395437149	-0.1693666666666667	7.136266666666667
856.3443508762017	-0.16193333333333337	7.3789333333333325
852.6770471120344	-0.17010000000000006	7.118
856.2931052703486	-0.16373333333333337	7.389066666666667
857.1579681680635	-0.16163333333333335	7.288933333333334
860.2787372580214	-0.1564666666666667	7.120799999999999
858.4360992631715	-0.15790000000000004	7.3804
860.1797913105046	-0.15500000000000003	7.362533333333334
860.8429273157606	-0.15266666666666667	7.145600000000001
864.0625860548802	-0.1286	7.2268
862.2628446751695	-0.1342	7.292000000000002
864.4313411891458	-0.13033333333333336	7.311333333333334
868.0184166402556	-0.11826666666666669	6.960266666666667
865.7795627086513	-0.11926666666666667	7.247733333333334
868.1299900626028	-0.11653333333333336	7.092666666666667
865.4750556665214	-0.11800000000000002	7.143733333333333
871.8423572854947	-0.10163333333333341	6.8452
868.9538289468802	-0.10340000000000008	6.853999999999999
871.9465947597171	-0.1019333333333334	6.761333333333334
869.1150589248359	-0.1050333333333334	7.0065333333333335
876.4099124718128	-0.08650000000000008	6.702000000000001
872.6685397514706	-0.09380000000000009	6.565466666666667
875.8653856944197	-0.08836666666666675	6.468933333333333
876.309414924315	-0.08476666666666674	6.773466666666667
880.0993043577577	-0.08103333333333342	6.5984
876.8404870702668	-0.08056666666666674	6.723733333333334
880.3075464141333	-0.08776666666666674	6.750933333333333
879.9747106177696	-0.08483333333333341	6.825866666666666
