wavelength(nm)	photodiode(V)	power(W)
747.6617455603657	1.3994666666666669	0.001532073
751.152807081874	1.5912	0.0018926336
751.152807081874	1.7688	0.0020457306
751.152807081874	1.7475999999999998	0.0019446455
751.152807081874	1.9925333333333333	0.0023263113
758.2162203842113	1.8533333333333333	0.002063591
756.0124171011306	2.012266666666667	0.002279147
758.2195968615707	2.0096	0.0024762461
757.0343432186328	1.7931999999999997	0.0019348002
759.4051882244447	2.0998666666666668	0.0024074689
762.054041522404	2.172266666666667	0.0026814295
759.4850045628525	2.0724	0.002362645
763.1730168246066	2.208	0.0023433007
762.1379195479107	2.1676	0.0025260714
764.9851751310848	2.168533333333333	0.0027355792
765.933036772212	2.3650666666666664	0.002701374
767.3275429934063	2.2992000000000004	0.00273708
764.9900444296862	2.292666666666667	0.0025087416
768.8977456259171	2.48	0.0028399713
770.3036586889881	2.5048000000000004	0.0030007469
768.97920922807	2.518533333333333	0.0030366476
772.2379613143538	2.574133333333333	0.002948774
770.30426067665	2.6050666666666666	0.0030202444
773.3894373214711	2.5764	0.0031176878
775.1498601339928	2.747866666666667	0.0031297933
774.1826412300115	2.6092	0.00298747
776.6653241061958	2.676533333333333	0.0031679415
778.37276466468	2.825866666666667	0.0031850263
777.2124936311575	2.776133333333333	0.0030832437
779.7125360898019	2.7058666666666666	0.0032972731
781.3336309634501	2.9088000000000003	0.0032549626
780.7677013306381	2.9670666666666663	0.0032919799
782.9574344290305	2.8825333333333334	0.0034105417
784.7854730810026	2.987733333333333	0.0033856232
783.5175390643816	3.114133333333333	0.0036582472
786.4255443866425	3.226	0.0037064867
784.7876251159522	3.086666666666667	0.0033870095
787.813685833661	3.1932	0.0036764822
790.9503880902396	3.442266666666667	0.0043023317
788.1801618708324	3.440133333333334	0.0039115441
791.0418949751884	3.4852	0.0043131486
791.5897158603045	3.5796000000000006	0.003910277
794.293584452717	3.6112000000000006	0.0042866245
792.7086298996164	3.582533333333334	0.0042627067
794.4708144541715	3.556266666666667	0.0042005377
795.9776106866535	3.5661333333333336	0.0043497062
797.9499364336717	3.520266666666666	0.003881926
796.8184704934747	3.6216	0.004372918
801.1690327632635	3.6010666666666666	0.0040115607
797.9540003201522	3.485600000000001	0.0038853101
801.1293452360244	3.6233333333333335	0.0039599515
801.3551757699262	3.6668	0.0044900514
804.513009743804	3.6250666666666667	0.0041208211
802.795911192116	3.5881333333333334	0.0040274351
804.5110828395601	3.5980000000000003	0.0041195238
807.8788426011039	4.025466666666667	0.0047866385
806.058835886448	4.133866666666667	0.0047197342
807.9739635627383	4.053733333333334	0.0046980255
808.4288094807539	3.9855999999999994	0.0043158745
811.179627958278	4.136133333333333	0.0045921677
809.7841703527446	4.0616	0.0046292706
811.9202988025589	3.9517333333333333	0.0042593298
814.5117296152827	4.133333333333334	0.0044347229
813.0027732487346	4.286933333333334	0.0047628055
814.7684068313688	4.185733333333333	0.0045229471
818.337585879154	4.264	0.0042785136
814.7685395158484	4.254666666666667	0.0043564299
818.3375341168257	4.4093333333333335	0.0042534149
820.5245299242503	4.601999999999999	0.0048764991
818.6262668082176	4.415866666666667	0.0043305499
820.4558207167121	4.4984	0.0048320498
822.2253988829036	4.553733333333333	0.0050495146
823.7689161080818	4.594133333333334	0.0047845482
820.9259122056492	4.552266666666666	0.0046947883
825.650006324296	4.853066666666667	0.0052360995
824.3419010729156	4.746933333333333	0.0046652053
827.1991201237882	4.739466666666667	0.0047334116
830.161778421847	4.892533333333334	0.0050804201
828.0157764008745	4.700266666666667	0.00470699
830.5696463635027	4.850933333333334	0.0046469918
829.4129204803188	4.846666666666667	0.0045679803
832.2146383557537	4.992	0.0046408232
833.6505374584572	4.907466666666667	0.0046141963
833.0031188668073	4.903466666666667	0.0046039787
835.4777459242885	5.306933333333333	0.0049497508
837.3870394153396	5.3074666666666666	0.005188948
834.7945260951476	5.359066666666667	0.005267594
839.1175163726855	5.358533333333333	0.0048583313
827.5632374986596	5.2836	0.0048563369
840.8321743226937	5.4643999999999995	0.0049390765
839.3569353303709	5.435466666666667	0.0048451382
841.6725312927566	6.027466666666667	0.0054721953
843.5249652268149	5.944400000000001	0.0054191127
845.0514187996179	6.064	0.0049735429
843.4278843871871	6.282533333333333	0.0055070212
847.0769729559067	5.7924	0.0051233252
844.9473028937988	6.026	0.0053784172
848.9903918223547	6.070533333333333	0.0051956493
846.9616518915421	5.961066666666667	0.005192338
848.994530242611	6.0256	0.0049696118
850.7868540829172	6.079333333333334	0.0050865393
852.828804253233	6.3984	0.0053559477
850.7092156614237	6.3068	0.0051231524
855.0229936920775	6.7514666666666665	0.0056193713
854.7079162031412	6.758	0.0056969775
856.5119030913006	6.7792	0.0054995869
857.0590578001509	6.843333333333334	0.005401555
860.2393651974807	6.8964	0.0057576005
856.9486710989615	7.004	0.0055904943
860.281295828976	7.1404	0.0057690614
863.9956049273019	6.841466666666667	0.0055424785
860.7188117033513	6.8192	0.0054388703
863.9944309699022	6.739066666666668	0.005243253
862.4888893471582	6.7232	0.0053241644
864.8845653424675	7.082266666666667	0.0056971121
868.5615697396229	7.2904	0.0057349037
866.4477847323861	7.522666666666667	0.0060870512
868.7921744247747	7.1884	0.0054387986
868.2283779917144	7.415333333333333	0.0060486272
870.4742286609192	6.874933333333335	0.0053943931
872.2808538737594	6.8970666666666665	0.0051588444
869.0131769371629	7.034	0.0051320787
873.072042936282	6.592533333333333	0.005347162
876.2563887622117	6.2656	0.0047396012
872.6201276913895	6.520666666666668	0.0047695576
876.1421250436496	6.2876	0.0047243922
880.8422797797676	7.122399999999999	0.0052450905
876.4825414364963	7.202533333333332	0.0057669203
880.1556324211076	7.330933333333332	0.0058458596
877.0015478031672	7.3156	0.0052801892
880.8443841895615	7.118666666666666	0.0049532144
883.9704709905338	6.8884	0.0054866034
881.3048833658829	6.845733333333334	0.0047760485
883.9708041471658	6.588800000000001	0.0051831021
886.6527625242186	6.6092	0.004829661
885.1320780621397	6.9581333333333335	0.005661604
887.9417820246401	6.973866666666666	0.0046882979
885.1327821047163	6.6684	0.0057389662
892.5406486731175	7.111866666666667	0.0053812377
889.2321506518529	7.004000000000001	0.0050098826
892.3017813497551	6.7032	0.0056831869
889.2321638849651	6.658266666666667	0.0049823453
893.371500438296	6.308666666666667	0.004877693
896.7069431112153	6.271466666666667	0.0047618714
893.3715494493767	6.295466666666667	0.0046387035
897.0658046138129	6.456666666666667	0.0047190511
896.3511141764933	6.550666666666667	0.0051046982
898.0253074727258	6.8592	0.005328509
900.799572263188	6.677066666666667	0.0050741667
897.3074275607977	7.014133333333334	0.0053362804
901.7642913443035	7.1197333333333335	0.0052455403
904.3598589380741	7.0149333333333335	0.0059119342
901.764246228242	7.323999999999999	0.0058724741
902.2446804842169	6.932933333333334	0.0049277931
904.9232652680973	7.0641333333333325	0.0057231984
907.9023577245528	7.207066666666666	0.0057469686
905.4126371440112	6.839733333333333	0.0051914044
909.8713126624962	7.043866666666666	0.0057249349
906.7566473207522	7.182000000000001	0.00562939
911.229789573538	6.6832	0.0055177924
910.6253168595593	6.715199999999999	0.0049629374
914.0814767438075	6.3388	0.0052427482
910.568754752293	6.738933333333334	0.0047528767
914.0815556279182	6.516266666666667	0.0051459032
915.1591279610733	5.9913333333333325	0.0045863283
918.0364986287245	6.4736	0.0053374511
916.8252703809245	6.612933333333333	0.0050884918
918.2908219792154	6.476266666666667	0.0048351767
919.2099358772624	6.370666666666666	0.0051170164
922.3707185852766	6.079733333333333	0.0049371077
918.53920359496	6.3768	0.0046422067
922.3706912427035	6.140533333333334	0.0050272341
924.4013486523583	5.716133333333333	0.00418481
922.8733726405231	6.19	0.0054308218
925.8048708847803	5.7932	0.0047837943
893.3732450372926	6.442266666666668	0.0069766473
756.0156467094953	1.7159999999999997	0.0019069683
750.5620358497486	1.6886666666666668	0.0018622004
753.1487065530342	1.7178666666666664	0.0020553458
757.0341278827137	1.8950666666666667	0.0021166324
756.0981814739359	1.7677333333333332	0.002001534
751.3099619273534	1.6831999999999998	0.0018104264
758.9839881496546	2.0606666666666666	0.0024575535
757.0366309528798	1.8870666666666662	0.0020610478
760.0135861628372	2.0057333333333336	0.0022665104
762.0545636439504	2.1366666666666667	0.0026359626
760.0081125535502	2.0802666666666663	0.0021494532
763.1737882282822	2.2192	0.0023840491
762.0553909406206	2.2205333333333335	0.0026443291
764.9884143330138	2.3372	0.0028368814
765.9342631023478	2.3665333333333334	0.0026187547
767.0229152749051	2.384533333333333	0.0028585393
766.113106980162	2.2837333333333336	0.0025914852
768.8975911008587	2.4198666666666666	0.0026980839
769.2498475235403	2.4774666666666665	0.0029909662
768.8976228367828	2.3638666666666666	0.0027430318
772.0525002815796	2.5884	0.0028758729
772.4062979301402	2.506	0.0032078454
772.3194273653334	2.455466666666667	0.0027903104
774.1841871242847	2.6246666666666667	0.0031903007
775.2529629470898	2.6617333333333333	0.0029081025
776.9367534796291	2.6132	0.0030969891
778.4581881522497	2.7733333333333334	0.0031212422
777.214465595383	2.8414666666666664	0.0033339893
780.1629824711505	2.7764	0.0032066021
781.6114684771638	2.9068	0.0032943564
780.199369586252	2.996133333333333	0.0033470232
784.6990568829616	3.013333333333333	0.0035634225
781.6114809079847	2.9277333333333333	0.0032517198
784.7862558721295	2.9934666666666665	0.0035017605
784.7778834050156	3.2909333333333333	0.0037884235
787.8124807672592	3.2989333333333337	0.0039981836
786.7092192452754	3.3682666666666665	0.0040046708
788.2710656998137	3.4621333333333335	0.0041828053
787.9889144646751	3.4492	0.0039764661
791.0407637475661	3.4334666666666664	0.0044116406
791.4987127087077	3.4266666666666667	0.0038332578
794.4705891052051	3.5664000000000002	0.0041794661
792.9271734325226	3.604533333333334	0.004196458
794.5781453069666	3.5396000000000005	0.0039622411
795.9704102170541	3.5752000000000006	0.0043235365
799.2727902809653	3.5488000000000004	0.0042389021
796.729890409235	3.4776000000000007	0.0037305101
799.2725686755552	3.5516	0.0041755834
801.1730293024748	3.6465333333333336	0.0039256802
799.4729740968222	3.603733333333333	0.0039427159
802.7026929713359	3.5287999999999995	0.0040498152
801.2659625369016	3.5485333333333338	0.0039370176
804.511279902577	3.5476	0.0041791191
803.1913019542174	3.6349333333333336	0.0040400368
806.0582312988151	4.0771999999999995	0.0045838761
807.9730757904554	3.9419999999999997	0.0043262085
807.1073747427616	3.8935999999999997	0.004066512
810.4496565337026	3.9126666666666674	0.004209972
808.2654002826328	3.877466666666667	0.0042706607
810.4960583806653	3.92	0.0041861641
815.0003548922508	4.072666666666667	0.0042230436
811.7794847772437	4.153466666666667	0.0042980104
814.0217861228138	4.185733333333334	0.0046944623
815.0024172119522	4.141466666666667	0.0042484179
816.2606972245785	4.392666666666667	0.0046925861
815.3012987756535	4.379333333333333	0.0048075239
818.66935809195	4.579733333333333	0.0049322592
815.302415238605	4.416933333333333	0.0047905715
821.116823117721	4.520666666666667	0.0045988704
818.7361518335263	4.473066666666667	0.0047833277
822.223770752485	4.68	0.0048099048
824.3426811660154	4.5086666666666675	0.004718055
822.4611859195044	4.5968	0.00486719
825.748309272644	4.830533333333333	0.0048655989
824.7403962409065	4.7936000000000005	0.0043665906
828.0211591745433	4.723866666666666	0.0047102445
826.3924688957128	4.8107999999999995	0.0045020124
828.8382785082114	4.8136	0.0045987219
828.0221841225183	4.761733333333333	0.0047699874
830.5718950520546	4.805733333333333	0.0045722048
833.1349778727476	5.224933333333333	0.0053018187
831.4919178286625	5.197333333333334	0.0052034501
834.7972560362596	5.3344	0.0053837262
833.5493913348589	5.341066666666666	0.005080787
837.0756628500654	5.324533333333334	0.0048860768
835.3765784576724	5.2981333333333325	0.0051084566
838.0066748138565	5.433333333333334	0.0051713143
839.4827316127709	5.551866666666666	0.0051399614
841.4619092443631	5.96	0.0056252596
838.5967975727212	5.4690666666666665	0.0052806553
841.563139245789	5.858133333333334	0.005598329
842.8314351814922	6.017466666666666	0.0056051416
846.4360508163926	6.033733333333333	0.0057495865
841.8842913700128	5.832399999999999	0.0050154757
846.8583450009445	5.9012	0.0050999625
845.3732226416279	5.880133333333333	0.0049175867
847.073558684648	6.260933333333334	0.0052428292
850.7083407664237	6.1273333333333335	0.0051569841
849.208524299481	6.241733333333333	0.0052304221
850.7103642270889	6.162933333333334	0.0051911999
854.664175992196	6.5824	0.0054884739
852.3963451202349	6.648266666666666	0.0052501145
854.7709347377192	6.7016	0.0056177937
853.0830925936467	6.8732	0.0056236489
856.5131282591739	6.9889333333333346	0.0057163606
858.4795425038338	7.091333333333334	0.0059464094
