wavelength(nm)	flourescence PD(V)	ti_saph Power (V)
748.3626558400055	-0.008300000000000007	1.5065333333333335
751.311755001142	-0.02003333333333335	1.6025333333333334
753.1501794596384	-0.020066666666666687	1.6452
751.3108195619062	-0.01953333333333335	1.5772
755.1781267342792	-0.020066666666666684	1.7684
754.0816482458794	-0.02003333333333335	1.7332
756.3538483750702	-0.02013333333333335	1.984666666666667
757.3757251754827	-0.020366666666666686	1.8814666666666664
759.2419585238493	-0.02410000000000002	2.0394666666666668
758.9834107318469	-0.02316666666666669	2.142266666666667
761.9739388441575	-0.030200000000000025	2.2158666666666664
759.4849449808538	-0.025666666666666692	2.1888
762.3998542852231	-0.03540000000000003	2.300266666666667
764.0293589586792	-0.037966666666666704	2.1924
766.3660531365514	-0.05786666666666671	2.260666666666667
764.9076395528647	-0.05610000000000004	2.3361333333333336
766.3630504838596	-0.05936666666666672	2.3412
768.1964921081851	-0.0691333333333334	2.3468
767.0600844029653	-0.06680000000000005	2.3474666666666666
771.1738180223329	-0.08910000000000005	2.4873333333333334
769.3285843862959	-0.08270000000000008	2.4276000000000004
771.1750614084459	-0.09016666666666673	2.4989333333333335
772.2379452632314	-0.09890000000000003	2.5586666666666664
774.2665845211994	-0.10490000000000002	2.5696
772.3215585835856	-0.10706666666666668	2.5762666666666667
775.3381768538336	-0.13323333333333334	2.7102666666666666
777.3812131821481	-0.1405	2.674666666666667
775.5044246021456	-0.13916666666666666	2.7523999999999997
778.4621818563943	-0.16120000000000004	2.7874666666666665
780.0712889989924	-0.17403333333333337	2.7812
781.6928594783951	-0.19436666666666672	2.8950666666666667
780.8851066550791	-0.2010000000000001	3.0265333333333335
784.9579617448079	-0.22380000000000005	3.0629333333333335
781.8851189942177	-0.21073333333333338	3.01
784.4204910119086	-0.21223333333333338	3.001733333333333
787.1588239589951	-0.25710000000000005	3.294666666666667
785.0634260485041	-0.2549666666666667	3.3504000000000005
787.2881184946865	-0.25653333333333334	3.247866666666667
789.6413185322278	-0.29560000000000003	3.5020000000000007
788.2674229874966	-0.3007	3.539466666666667
790.470757255636	-0.2926666666666667	3.3058666666666667
791.304542568066	-0.3285	3.5282666666666667
792.7944629624272	-0.3380666666666666	3.5905333333333336
794.5730614280342	-0.36906666666666665	3.622266666666666
791.5867227405416	-0.3305666666666666	3.5189333333333335
795.9735569596444	-0.38056666666666666	3.6391999999999998
797.951703040351	-0.3954333333333333	3.5358666666666676
794.757266464544	-0.3714	3.5881333333333334
799.3578111733119	-0.41386666666666666	3.5855999999999995
797.2857675075352	-0.4161666666666667	3.689466666666667
801.0832516861384	-0.44353333333333333	3.6396
801.6481716114993	-0.45913333333333334	3.6824
804.509005400195	-0.4923	3.6296000000000004
802.882699426744	-0.47346666666666676	3.57
804.5092023657186	-0.4915333333333334	3.613866666666667
807.5865148351857	-0.5662666666666667	3.9841333333333333
806.1464176313763	-0.5855000000000001	4.092133333333333
807.8820590293071	-0.6015	4.1636000000000015
811.1830447872386	-0.6056	4.1304
808.1740432101514	-0.5792	3.951066666666667
811.2428244634572	-0.6110666666666666	4.153066666666667
811.8255244437674	-0.6011000000000001	4.058800000000001
814.7664155985796	-0.6294333333333335	4.1689333333333325
811.7337098535784	-0.5822333333333334	3.9119999999999995
814.7664078356463	-0.6461	4.224933333333333
818.2691953573171	-0.7506333333333334	4.503333333333333
815.3014959897066	-0.6715333333333333	4.333600000000001
820.853225784858	-0.7668333333333334	4.457199999999999
817.6346670470257	-0.7421	4.443066666666667
820.8532116586258	-0.7730666666666667	4.4716000000000005
818.7356575496382	-0.7815333333333334	4.558800000000001
823.7658984381608	-0.8132	4.540133333333333
820.9229804157374	-0.8281000000000001	4.663866666666666
824.1707916887598	-0.8154333333333333	4.549733333333333
825.6468206101747	-0.8472666666666667	4.68
824.4324352783386	-0.8660333333333335	4.8196
827.1045798436321	-0.8360333333333333	4.7096
829.338722596273	-0.8073000000000001	4.712133333333334
826.3775533033723	-0.8368666666666666	4.9304
830.5688926130731	-0.8276333333333334	4.9084
829.5474252226833	-0.8199333333333334	4.8533333333333335
833.9643162557553	-0.8368000000000001	5.0192
831.49331468425	-0.8742	5.2416
833.9636930724071	-0.8630000000000001	5.171866666666667
835.8218027434319	-0.8615000000000002	5.1761333333333335
834.8880925078464	-0.8885000000000001	5.320399999999999
837.6569628959813	-0.8970000000000001	5.309466666666666
837.0294712956481	-0.8948666666666666	5.287733333333334
839.3585864123745	-0.9433	5.5048
841.4641511196515	-1.0167333333333333	5.949333333333334
838.5244339871797	-0.9690333333333334	5.508266666666667
843.2524494343569	-1.0033333333333336	5.983466666666667
841.8834816806316	-0.9937666666666667	5.8984
845.0506560179116	-1.0137	6.225733333333334
844.4233628076072	-1.0369666666666666	6.316266666666667
