wavelength(nm)	flourescence PD(V)	ti_saph Power (V)
749.1511560887191	-0.058400000000000035	1.4749333333333334
753.1529652692058	-0.058866666666666706	1.7177333333333331
751.2359747613261	-0.058366666666666706	1.6894666666666667
753.1529838436833	-0.05856666666666669	1.6880000000000002
754.1628338475416	-0.0570666666666667	1.8381333333333332
756.0166120785439	-0.05660000000000004	1.8596000000000004
757.0353709547214	-0.05843333333333337	1.8686666666666663
758.9037548685219	-0.05923333333333337	2.0450666666666666
757.0359736787733	-0.05850000000000004	1.8488000000000004
760.0139260191365	-0.05803333333333337	1.9734666666666665
762.1402925648018	-0.05763333333333338	2.2585333333333333
759.4877724329996	-0.059166666666666715	2.0953333333333335
763.1732799352832	-0.0575666666666667	2.1264000000000003
761.9749438519801	-0.05770000000000003	2.2549333333333332
764.9915222774681	-0.05693333333333338	2.4001333333333337
765.935368638242	-0.05940000000000002	2.3506666666666667
767.1605530761173	-0.0581666666666667	2.2990666666666666
768.8157688093513	-0.05903333333333336	2.461733333333333
767.1614268200674	-0.0581666666666667	2.4282666666666666
770.3061967168646	-0.0581666666666667	2.438533333333333
768.8131093723734	-0.05813333333333337	2.3864
772.0522718516985	-0.05933333333333337	2.5646666666666667
773.3898120848282	-0.05943333333333337	2.4441333333333337
771.9696520887679	-0.05970000000000004	2.4116
775.1523217901666	-0.05920000000000003	2.653866666666667
776.5778367280834	-0.05843333333333337	2.5637333333333334
775.0680534452172	-0.05813333333333337	2.541466666666667
778.4168845699797	-0.0605666666666667	2.7448
775.5555270133885	-0.05903333333333336	2.553733333333333
781.2465721079691	-0.061200000000000025	2.9446666666666665
778.7376634384907	-0.06040000000000004	2.9448000000000003
781.6995537075128	-0.0603666666666667	2.840666666666667
784.4200240465435	-0.06080000000000003	2.9929333333333337
781.8901221854795	-0.0609666666666667	3.261733333333334
785.0685483627798	-0.06166666666666669	3.297733333333334
787.6205494814661	-0.062333333333333366	3.1225333333333336
785.0662695991699	-0.06340000000000004	3.366133333333334
787.9007593518219	-0.0625666666666667	3.257066666666667
791.03848808693	-0.06330000000000004	3.3972
788.3573434150269	-0.06280000000000004	3.3181333333333334
791.1313061324842	-0.0647666666666667	3.456
791.5911117048447	-0.06396666666666669	3.5204000000000004
794.4728557625929	-0.06453333333333336	3.520800000000001
791.5922758292288	-0.06673333333333334	3.5112000000000005
794.7601353010211	-0.06663333333333334	3.384266666666667
797.5745317656097	-0.06603333333333335	3.616266666666667
795.8857948494273	-0.06633333333333336	3.5786666666666664
797.7736750271569	-0.06636666666666668	3.5945333333333336
801.127616550916	-0.06733333333333334	3.5733333333333333
799.471844543697	-0.06886666666666667	3.543066666666667
801.2638515471941	-0.06980000000000001	3.573066666666667
801.651369024906	-0.0698	3.8425333333333342
804.5138410243136	-0.07103333333333332	3.866933333333333
801.6490362258907	-0.06986666666666667	3.8860000000000006
804.9010619643232	-0.0755	4.048
807.8789713359505	-0.07696666666666666	4.1306666666666665
806.1471094364774	-0.07753333333333333	4.1546666666666665
808.0419335610864	-0.07746666666666666	4.104266666666667
811.6955974264637	-0.08173333333333332	4.1052
808.0429214163396	-0.07663333333333332	3.985466666666667
813.0071650808463	-0.08033333333333331	3.989333333333334
811.7375763385185	-0.08063333333333332	3.9181333333333335
813.0092838060111	-0.08149999999999999	4.004133333333334
814.9813032262845	-0.08529999999999999	4.0486666666666675
813.1015026020058	-0.08496666666666665	4.0572
816.8418845847348	-0.09233333333333332	3.9957333333333334
814.980477678558	-0.08996666666666665	4.2822666666666676
818.7377004850155	-0.10193333333333332	4.5152
821.0289542888108	-0.10276666666666666	4.4416
818.7420641687564	-0.1014333333333333	4.324266666666667
821.5649649688802	-0.10666666666666665	4.491333333333333
822.5313377065704	-0.11303333333333332	4.7233333333333345
824.6766752171508	-0.11699999999999998	4.512933333333334
822.5365345647814	-0.11816666666666666	4.5032000000000005
835.4040645181382	-0.11833333333333333	4.513599999999999
822.5572335523286	-0.11186666666666666	4.4952
828.3317006765304	-0.13686666666666666	4.754533333333333
827.1071106441644	-0.14006666666666667	4.814
830.0617285527981	-0.1469333333333334	4.829599999999999
414.41674362607165	-0.1446	4.720666666666667
