wavelength(nm)	flourescence PD(V)	ti_saph Power (V)
376.61585390614965	-0.057500000000000044	1.8226666666666664
750.4048420583716	-0.0606666666666667	1.5633333333333332
753.1509805274198	-0.05813333333333337	1.6885333333333334
750.4835414429059	-0.058866666666666706	1.5710666666666666
754.083323624082	-0.058100000000000034	1.708
755.9380094566483	-0.057600000000000026	1.8505333333333331
756.2750405221661	-0.05743333333333337	1.8911999999999998
758.9012892128242	-0.05860000000000004	1.9157333333333335
756.276733203596	-0.05860000000000004	1.8439999999999999
759.4875142173602	-0.058800000000000026	2.0752
762.0575594509154	-0.0572666666666667	2.255333333333333
759.447111438903	-0.058400000000000035	2.1434666666666664
762.8278910422312	-0.056800000000000045	2.168
764.9911855355605	-0.057266666666666716	2.3881333333333337
762.0577570358049	-0.058566666666666704	2.2439999999999998
765.9334103640609	-0.05776666666666671	2.3110666666666666
767.7638475344976	-0.05760000000000004	2.3244000000000002
765.932252524392	-0.05866666666666669	2.2574666666666667
768.979110403983	-0.05810000000000005	2.5667999999999997
770.3046423130818	-0.057500000000000044	2.4336
768.8152909945014	-0.057666666666666706	2.4024
772.053917964487	-0.05733333333333337	2.5768
773.3895020718858	-0.05863333333333337	2.5257333333333336
771.9687314906664	-0.058100000000000034	2.4914666666666667
775.0671630778733	-0.05870000000000004	2.751866666666667
776.6652445186633	-0.05853333333333337	2.6004
775.2505228562466	-0.05790000000000004	2.5653333333333332
778.4597934181547	-0.0590666666666667	2.8457333333333334
777.216881768443	-0.058100000000000034	2.8934666666666664
781.6124022313305	-0.05980000000000004	2.9348
778.4637682937858	-0.059666666666666694	2.8930666666666665
781.6102455207252	-0.05906666666666671	2.964
783.1520235222556	-0.06040000000000004	3.0132000000000003
784.7884162276445	-0.06130000000000003	3.1384
783.5182373975614	-0.06053333333333337	3.2464000000000004
786.7093656302164	-0.06270000000000002	3.4237333333333337
784.7884196645077	-0.06193333333333336	3.3037333333333336
787.9899493526385	-0.0616666666666667	3.378
790.0133446074454	-0.060600000000000036	3.4150666666666667
787.9907556801921	-0.06276666666666669	3.489466666666667
790.5796454149598	-0.062366666666666695	3.2321333333333335
794.6718589391162	-0.06453333333333336	3.4396000000000004
791.4975472783024	-0.06346666666666669	3.4090666666666674
793.8275389379454	-0.06443333333333336	3.4206666666666674
794.5800005748611	-0.06526666666666668	3.5044000000000004
796.8203859183784	-0.06516666666666669	3.485733333333334
794.6702508872145	-0.06443333333333336	3.402533333333334
797.9511421488645	-0.06683333333333334	3.465466666666667
799.470449077102	-0.06620000000000001	3.4906666666666677
801.2651710561479	-0.06703333333333336	3.5986666666666665
800.5024773901708	-0.06976666666666667	3.8097333333333334
802.7926247585104	-0.06933333333333334	3.564666666666667
801.2637438416004	-0.06846666666666666	3.6910666666666665
804.7135661857106	-0.07103333333333334	3.668
803.8393122556727	-0.0707	3.844666666666667
806.1459428848971	-0.0741	4.229466666666667
807.9763615155833	-0.07403333333333333	4.071066666666667
804.7012589427396	-0.07339999999999999	4.121733333333333
810.4649252544866	-0.0773	4.084933333333334
808.2709890189192	-0.07469999999999999	3.859200000000001
810.794038816407	-0.07859999999999999	4.156933333333334
813.0072791606888	-0.08213333333333331	4.071466666666667
811.7371065138151	-0.08243333333333332	4.057866666666667
814.0262844978117	-0.08269999999999998	4.143066666666666
815.3030554709256	-0.08536666666666665	4.1593333333333335
817.7334056996076	-0.09666666666666664	4.5818666666666665
815.3714182232758	-0.09669999999999998	4.526933333333333
818.2226719848303	-0.09559999999999998	4.526400000000001
819.82361368731	-0.09913333333333331	4.376533333333334
821.8271968420479	-0.10766666666666663	4.4744
820.8295787987186	-0.10926666666666666	4.473066666666667
822.2263436760992	-0.10966666666666666	4.527066666666666
823.9954867668769	-0.11796666666666666	4.772133333333334
822.226802602526	-0.11783333333333332	4.887466666666667
825.3490266148942	-0.12263333333333333	4.7464
826.8671359440485	-0.1324	4.887333333333334
828.8351985731204	-0.14040000000000002	4.944933333333333
825.7508698262822	-0.1335	4.855333333333334
830.4759130186148	-0.1514666666666667	4.836
829.4160320428634	-0.14493333333333336	4.711733333333333
