wavelength(nm)	flourescence PD(V)	ti_saph Power (V)
749.3239088914825	-0.01953333333333335	1.576
751.2333774474583	-0.019066666666666683	1.6682666666666666
754.0842118583602	-0.020066666666666687	1.8210666666666664
751.310787119343	-0.02003333333333335	1.742
754.1613262930496	-0.020166666666666683	1.8525333333333334
756.0152619206648	-0.020600000000000018	1.9520000000000002
756.7737057451662	-0.020300000000000016	1.9701333333333335
759.06184841056	-0.021333333333333353	1.9251999999999998
756.8532541481869	-0.020266666666666686	1.8772000000000002
759.4849921059073	-0.02400000000000002	2.1708
762.0550918219301	-0.03463333333333336	2.251466666666667
759.4882235758512	-0.029766666666666695	2.251866666666667
762.8225629097911	-0.0375666666666667	2.2353333333333336
764.9881034284382	-0.05420000000000004	2.3153333333333337
763.1725857380875	-0.04390000000000004	2.138533333333333
765.9324279638826	-0.06086666666666673	2.4585333333333335
767.7608983645191	-0.06586666666666673	2.3393333333333333
765.8500855310836	-0.061966666666666725	2.4233333333333333
768.9786163937156	-0.0823333333333334	2.5809333333333333
769.4537836270396	-0.08406666666666675	2.562533333333333
771.9642523529433	-0.10046666666666669	2.6234666666666664
770.4710450702746	-0.0961666666666667	2.642933333333333
775.0633307978653	-0.13353333333333334	2.7466666666666666
772.0495473598686	-0.11290000000000001	2.6534666666666666
775.1493324323427	-0.13090000000000002	2.7525333333333335
776.5807723036277	-0.1414	2.6948
775.1493197616147	-0.1376	2.708533333333333
778.3743690035819	-0.1591666666666667	2.727066666666666
776.5808385760432	-0.15930000000000002	2.8026666666666666
781.5228351755225	-0.19653333333333342	2.9504
780.0722459353946	-0.18770000000000006	2.9478666666666666
781.6100519143632	-0.19460000000000005	2.937333333333333
784.785961718623	-0.2191666666666667	3.060533333333333
782.9598548585496	-0.21750000000000005	3.0290666666666666
784.7836818510016	-0.21986666666666674	3.001466666666667
787.8135866292248	-0.25636666666666663	3.212933333333334
784.785978589648	-0.2272333333333334	3.051466666666667
787.9872507815884	-0.2605666666666667	3.188533333333333
788.3564398496497	-0.2929	3.470800000000001
791.2153502738919	-0.30593333333333333	3.4192
789.4646346351028	-0.3138666666666667	3.493333333333333
791.588258733059	-0.32626666666666665	3.5337333333333336
794.2924569133288	-0.36816666666666664	3.696933333333334
792.7935661528358	-0.3599	3.6360000000000006
794.3833018907944	-0.35946666666666666	3.6408
797.7566656043648	-0.41616666666666663	3.708
795.9736007721405	-0.4159333333333334	3.8181333333333334
797.7514908868476	-0.4176666666666667	3.7548000000000004
800.5937640357445	-0.4197	3.6053333333333337
798.3317748976131	-0.4172333333333334	3.6184
801.3017073568172	-0.4452	3.6688000000000005
801.356868009991	-0.4396333333333334	3.530133333333334
804.2234272769797	-0.4698	3.6070666666666664
801.7372796175385	-0.4825	3.7668
804.8948427092745	-0.5226000000000001	3.8164000000000002
808.3619072182538	-0.5821	4.003466666666666
804.9918545739404	-0.5865666666666668	4.107466666666666
807.9733974225828	-0.5898	4.091200000000001
810.7882618495757	-0.6226333333333334	4.227866666666667
808.3608367807806	-0.6066333333333334	4.125733333333334
811.2488448275008	-0.6137333333333334	4.181066666666667
811.7591473311328	-0.5976	4.043066666666667
815.30213553304	-0.6449666666666667	4.2
813.0047549195435	-0.6167333333333332	4.0792
815.002168139902	-0.6304	4.1136
820.8522409874788	-0.7812	4.511866666666666
815.0011747517444	-0.6733666666666668	4.352666666666667
817.4728455172199	-0.7088000000000001	4.393066666666667
818.6666582527538	-0.7606333333333333	4.494933333333333
820.852117708543	-0.7767666666666667	4.494666666666667
818.6644144378866	-0.7823333333333333	4.561866666666666
822.1556962507186	-0.7971	4.5044
824.4313915075013	-0.8125666666666667	4.5283999999999995
822.4647651135314	-0.8152333333333334	4.542133333333333
826.083210145577	-0.8430666666666667	4.688133333333334
824.8375712119309	-0.8626333333333334	4.818533333333333
828.0136837145145	-0.8317333333333333	4.698
826.0512494598679	-0.8304333333333334	4.812133333333333
829.5475354658607	-0.8264333333333334	4.773066666666667
831.0832958302808	-0.8102	4.8056
829.8507343850846	-0.8603333333333334	5.0822666666666665
833.1343092361611	-0.8863999999999999	5.3024
831.694097750788	-0.8926333333333334	5.345066666666667
835.0604143987484	-0.8987333333333334	5.384666666666667
833.3117472697106	-0.9044666666666668	5.417066666666666
837.0724589376296	-0.9008666666666666	5.3664000000000005
835.4049616925039	-0.8870333333333333	5.3141333333333325
838.082370181981	-0.9217666666666666	5.436133333333334
840.7238075465945	-0.9228333333333334	5.388400000000001
839.2653631430568	-0.9266666666666666	5.406266666666666
840.9368504790705	-0.9357000000000001	5.4194666666666675
842.0753611250167	-0.9997666666666667	5.867066666666667
844.627887684994	-1.0437	6.256399999999999
842.4018939689727	-1.0536666666666668	6.326533333333334
844.7322395041109	-1.052366666666667	6.3588
845.7956046410717	-0.9409333333333334	5.771466666666667
848.6709700833451	-0.9432333333333335	5.9816
846.8591854361271	-0.9597000000000001	6.0064
849.0421288255766	-0.9578333333333334	6.068666666666666
854.4897646766653	-1.0094333333333334	7.040799999999999
849.0965303604262	-1.0411333333333335	6.7304
852.6502576404948	-1.0138333333333334	6.808666666666667
856.401580656961	-0.9389333333333334	6.971466666666667
853.0798587651652	-0.9656	6.8162666666666665
856.518087319843	-0.9473666666666668	7.012
854.9274404341126	-0.9491333333333334	7.0498666666666665
857.4325218784422	-0.9241666666666667	6.983999999999999
860.3883023480531	-0.7563666666666667	6.6917333333333335
857.0534437875617	-0.8848333333333335	6.7624
860.1285759502503	-0.8235666666666667	6.765866666666668
862.5963818721889	-0.7578666666666667	7.0242666666666675
860.8326674274189	-0.8139666666666666	7.375066666666668
864.5447027590977	-0.7195666666666667	7.357333333333333
862.6004870773542	-0.7430666666666668	7.401466666666669
868.4454798929049	-0.6251000000000001	7.532399999999999
864.655180328166	-0.6944	7.325866666666667
868.3391345070213	-0.6295666666666667	7.5888
866.544514139597	-0.6552	7.560133333333333
868.3382537701071	-0.6249333333333333	7.537333333333333
870.358324427737	-0.5284333333333333	6.933333333333334
872.2755058237975	-0.47419999999999995	6.9934666666666665
870.4743833644034	-0.4942000000000001	6.9168
872.952390528945	-0.43	6.554666666666667
876.2507154400686	-0.37060000000000004	6.375066666666666
872.5062774588379	-0.42890000000000006	6.525866666666667
876.3636342632809	-0.3501	6.362266666666666
877.0559315315288	-0.3759	7.110533333333333
881.0704490518627	-0.2677	6.471066666666666
876.5933020446555	-0.3733666666666666	7.262666666666667
880.4935578754361	-0.31479999999999997	7.233066666666667
881.3016918713859	-0.26466666666666666	6.392
885.2473716941435	-0.21753333333333338	6.9368
880.4936881603115	-0.25866666666666677	6.659866666666667
884.6007860043694	-0.21986666666666668	6.5212
885.2460049960373	-0.21953333333333339	6.995333333333333
888.5245243590588	-0.1783666666666667	6.835733333333333
884.6669852881679	-0.22180000000000008	7.375733333333335
888.6394422706067	-0.18770000000000006	7.089333333333334
889.4658084680485	-0.1572333333333334	6.3408
892.6546348091404	-0.15740000000000004	6.919333333333334
890.8777600232885	-0.15676666666666667	6.766933333333334
892.7752132240896	-0.1547666666666667	6.7922666666666665
897.0622148758888	-0.14450000000000002	6.3232
893.0100124162684	-0.14226666666666668	6.204133333333333
895.0321220758547	-0.14073333333333335	6.174133333333334
