wavelength(nm)	flourescene PD(V)	ti_saph Power (V)
778.5103909644497	1.9209790974855423	2.3017821349203587
786.2151254399143	2.0302655026316643	2.4327445439994335
790.592272215287	1.9942387249320745	2.447364155203104
797.8216936052323	1.832268688827753	2.44553654268384
801.132666065778	1.7932933270931244	2.3579014763236046
807.3558383416552	1.937448525801301	2.50351432710886
811.3423045295967	2.04197845980525	2.6064213551580906
817.6396091023644	2.0981224551796913	2.71493699029088
822.2142814943055	2.0823941975831985	2.7735264748334885
827.9702368896371	1.858529731631279	2.758620724081993
833.0063356808085	1.6165606286376715	2.5459155179560184
837.1448613885858	1.5446106679737568	2.4704521782696247
843.3336710551679	1.6484956368803978	2.5819743536412716
848.6463719812964	1.6659984793514013	2.6518858410418034
854.467862543283	1.5768268462270498	2.6991914846003056
858.4940955294481	1.3684230390936136	2.6502493768930435
864.1208740844713	1.0330499429255724	2.2468479089438915
869.0284273669218	0.8876763489097357	1.8739435374736786
876.0117569000565	0.8689230447635055	1.7446114346385002
880.2871080723249	0.8444883674383163	1.7085032649338245
884.105812513338	0.7634040806442499	1.6007596012204885
888.9035950633503	0.5706076817587018	1.3266779109835625
896.371211785543	0.3255481692031026	1.0524149257689714
900.6979153293386	0.2472459813579917	0.8936216151341796
905.316808939747	0.18986507505178452	0.6882046312093735
910.5898614378224	0.1656585435848683	0.60294718015939
915.1812919484394	0.1305320067331195	0.5088415052741766
922.4049560942128	0.0889348576311022	0.46326851192861795
