wavelength(nm)	flourescene PD(V)	ti_saph Power (V)
834.023954134089	1.7728443704545498	2.682062303647399
835.7992946433744	1.7482086829841137	4.03788448125124
833.3130592052444	1.7789931148290634	4.868816252797842
837.248015078907	1.7652626428753138	5.256646074354649
834.2863054668043	1.7512929160147905	5.772206045687199
837.2286745278678	1.7668621018528938	6.175063669681549
834.3357125808634	1.7445682678371668	6.441883064806461
837.0473130676087	1.7719897646456957	6.641143888235092
834.2398912888852	1.7535817436873913	6.729797579348087
838.1894248098654	1.7916914001107216	6.655207350850105
835.7821650461657	1.758042236790061	6.763555280864239
837.9876516831611	1.7723486199975014	6.735562808811665
839.5440632993847	1.8090524226427078	6.707586370408535
837.7702418213215	1.7723227236419916	6.731622748076916
839.8656038251714	1.822211928665638	6.845136567950249
837.3459745442375	1.7757460959255695	6.902857817709446
839.5463715293428	1.8208171781152487	6.831359192728996
837.3459560264803	1.7585663478821516	6.768806271255016
841.0191271522442	1.8221588991582394	6.699600175023079
839.3398768094544	1.8013301137834787	6.824300341308117
841.4403868506618	1.8384741693735123	6.762726567685604
839.341179108186	1.799687484279275	6.823963724076748
841.4403047816818	1.8291018195450306	6.893852934241295
839.3398805273358	1.8013917673379183	6.838119648396969
841.44002076517	1.8342689517885447	6.778715066611767
839.3225259370004	1.8048768043518066	6.820455223321915
843.1251562603135	1.858670325949788	6.655188858509064
841.0185621284187	1.8268943913280964	6.703157968819141
842.8077006036616	1.8495039232075214	6.8125738352537155
841.0175022262234	1.8350742273032665	6.89989197999239
842.8078000757471	1.8434945289045572	6.867890350520611
840.9174970458482	1.8373248223215342	6.897780746221542
844.6050631593777	1.8566367663443089	6.807337678968906
841.8667832345609	1.845629207789898	6.798240326344967
844.6033772557328	1.8628323804587126	6.781931199133396
841.8372620694148	1.8633404653519392	6.771356530487537
844.6052217343287	1.8562421388924122	6.831473909318447
841.8394042977726	1.8409566041082144	6.908049575984478
844.6054111829951	1.8502870090305805	6.973401919007301
845.5604955500897	1.8599035236984491	7.041588164865971
843.1213996722746	1.865036116912961	7.0451730862259865
845.5631921259027	1.8706323821097612	6.96954570710659
843.1237977540214	1.8688121885061264	6.91332521289587
847.0418809055832	1.8401155527681112	6.772381328046322
844.9201710125698	1.8766775391995907	6.9107145592570305
846.9424300332488	1.8476368580013514	6.892733208835125
845.0281473683492	1.8739188686013222	6.945362634956837
846.9418711937687	1.850613810122013	7.005563847720623
848.7493036810764	1.830647038295865	7.027475371956825
845.8726118476098	1.8597025070339441	6.991385705769062
848.7524650009802	1.839550744742155	7.028912089765072
845.5575890289787	1.8685729280114174	7.061536461114883
848.7538323828728	1.8413635566830635	7.0746787041425705
845.4553896951331	1.8728977795690298	7.095667779445648
849.1835436882722	1.865476356819272	6.945002488791943
846.809200383461	1.9022553954273462	7.0190464630723
850.7924890704403	1.8090487252920866	6.767211727797985
848.6476804036178	1.875510934740305	6.806267246603966
850.6824178462736	1.826176667585969	6.80240610986948
848.5442319598591	1.8872818518429995	6.774147264659405
852.6244484519215	1.8072087839245796	6.638549260795116
849.1770643947052	1.8692968245595694	6.668691158294678
852.5044538968513	1.7841565310955048	6.596139423549175
848.8559783591373	1.8820037320256233	6.707692429423332
852.407298362647	1.8127298280596733	6.778263673186302
848.7465297475817	1.8764777649194002	6.764678731560707
852.2961790754684	1.8109429273754358	6.847749710083008
846.8377069177744	1.8975063245743513	6.7985424771904945
852.2979977866135	1.8117839600890875	6.745749048888683
854.4516668897418	1.739119989797473	6.7730386182665825
850.6842975892403	1.8293127119541168	6.737438537180424
