wavelength(nm)	flourescene PD(V)	ti_saph Power (V)
897.8129719886857	0.37105950247496367	1.083339944947511
903.6067613019019	0.2487221253104508	2.1063639484345913
905.8047583880976	0.22914133686572313	3.011942697688937
906.9017928503439	0.2100673948880285	3.6453968286514282
909.9729931989089	0.20248813414946198	4.101282186806202
912.4460364800311	0.15747008007019758	4.297938480973244
911.2085298659364	0.18193065049126744	4.525624644011259
918.3138170786161	0.10938628623262048	4.546765446662903
915.1818260485461	0.14524164516478777	4.741923421621323
922.41087845147	0.07425974879879504	4.631508637219667
