wavelength(nm)	photodiode(V)	power(W)
750.2434659388281	4.405066666666668	0.022567218
750.2434659388281	4.441066666666667	0.022572851
750.1627895890177	4.441066666666667	0.022226909
750.1627895890177	4.445333333333335	0.021174796
750.1627895890177	4.2358666666666664	0.021017548
750.9537559894857	4.147200000000001	0.021204118
750.9537559894857	4.149733333333334	0.02006281
750.9537559894857	3.958266666666667	0.019938793
750.9537559894857	3.9097333333333326	0.02116216
750.9537559894857	4.189866666666667	0.021229936
751.4051036789768	4.221333333333334	0.021069262
751.4051036789768	4.157866666666667	0.021145388
752.076696981186	4.157866666666667	0.020942762
752.076696981186	4.199199999999999	0.020809829
752.076696981186	4.156000000000001	0.020670073
752.1568210638209	4.084666666666666	0.021166112
752.1568210638209	4.215199999999999	0.022048814
753.1642851055509	4.3310666666666675	0.021946674
753.1642851055509	4.376933333333334	0.022818282
753.1672269139566	4.577466666666667	0.023028497
753.1672269139566	4.600933333333334	0.022412619
753.1672269139566	4.4632000000000005	0.022299754
753.578993292387	4.4632000000000005	0.022113422
753.578993292387	4.4288	0.022435132
753.9192504166447	4.513466666666667	0.019718891
753.9192504166447	3.939733333333333	0.019596165
753.9192504166447	3.8822666666666663	0.020401506
753.9192297819387	4.060933333333333	0.021597955
753.9192297819387	4.309066666666666	0.021966472
754.2550219426578	4.3340000000000005	0.021643814
754.2550219426578	4.3532	0.021085652
754.2550219426578	4.225866666666666	0.021598917
754.9319446643091	4.225866666666666	0.021299351
754.9319446643091	4.349066666666667	0.02053752
755.0107846904303	4.204533333333333	0.020438559
755.0107846904303	4.073333333333334	0.02071516
755.0107846904303	4.137066666666667	0.021329759
755.8492220170309	4.266133333333334	0.021603314
755.8492220170309	4.322933333333334	0.021657137
756.0284112443898	4.337866666666667	0.021225151
756.0284112443898	4.225066666666667	0.020590015
756.3651989431823	4.226266666666667	0.020818803
756.3651989431823	4.226266666666667	0.021826113
756.3651989431823	4.25	0.022725504
756.5274507686322	4.472799999999999	0.022029826
756.5274507686322	4.5596000000000005	0.021535307
756.788286264809	4.347600000000001	0.02143581
756.788286264809	4.290133333333333	0.021111296
756.788286264809	4.2532000000000005	0.021170687
756.8696541248856	4.297866666666667	0.022187704
756.8696541248856	4.510266666666666	0.022356702
757.2080090831155	4.470133333333334	0.021979105
757.2080090831155	4.470133333333334	0.02174871
757.2080090831155	4.420666666666667	0.02133262
757.4777332070757	4.2836	0.021020031
757.4777332070757	4.196533333333334	0.02048968
757.9720276537566	4.113333333333333	0.020251561
757.9720276537566	4.0527999999999995	0.019926332
757.9720276537566	4.016266666666667	0.019683372
757.9720420992315	3.9581333333333326	0.019816715
757.9720420992315	4.0432	0.02033429
758.233032036842	4.144666666666667	0.020657375
758.233032036842	4.144666666666667	0.020641763
758.3944165054402	4.1628	0.020790191
758.3944165054402	4.1788	0.020842187
758.3944165054402	4.214266666666666	0.021187486
762.0678753341463	4.295733333333333	0.021269098
762.0678753341463	4.3260000000000005	0.021185387
762.0678753341463	4.352266666666668	0.021039296
762.0678753341463	4.313866666666668	0.021110093
762.0678753341463	4.312666666666667	0.020975586
762.0693352623978	4.280133333333334	0.020901214
762.0693352623978	4.280133333333334	0.020881612
762.1501778670194	4.249866666666667	0.020607365
762.1501778670194	4.1696	0.020623328
762.1501778670194	4.192666666666668	0.021029092
762.1534412264592	4.276533333333333	0.022712773
762.1534412264592	4.595866666666668	0.0231755
762.414813807577	4.747333333333334	0.023264308
762.414813807577	4.750133333333333	0.021670768
762.414813807577	4.371866666666667	0.021977657
