wavelength(nm)	photodiode(V)	power(W)
750.243799870187	0.5042666666666666	0.013849635
750.243799870187	0.5072	0.013791683
750.2438173200088	0.48946666666666666	0.01378214
750.2438173200088	0.49613333333333326	0.013752683
750.9883280631564	0.49560000000000004	0.014043963
750.9119539723724	0.5185333333333333	0.014071088
750.9119539723724	0.5185333333333333	0.013004215
750.9119539723724	0.45853333333333335	0.01304699
750.646482830183	0.4442666666666666	0.013749246
751.9983966827366	0.45133333333333325	0.014051234
751.9978699048387	0.5121333333333333	0.014326829
751.9978699048387	0.5194666666666666	0.014190742
751.997791560454	0.5198666666666666	0.013698837
752.7110957185665	0.4930666666666667	0.013600294
752.7501702637528	0.4782666666666666	0.012979981
752.7110165182924	0.4782666666666666	0.011844997
753.0876700927768	0.4469333333333333	0.01350922
753.0876700927768	0.4353333333333333	0.014183541
753.084739595694	0.4922666666666667	0.014995279
753.167094662083	0.52	0.01492881
753.1650795304603	0.52	0.014959631
753.1649605009311	0.5194666666666666	0.014790847
753.1649605009311	0.52	0.014084077
753.1649605009311	0.5109333333333334	0.013761004
753.840941765138	0.498	0.013774471
753.7604119497925	0.498	0.013548546
753.9193322948937	0.5082666666666666	0.013304181
753.9193322948937	0.46399999999999997	0.01298872
753.9193322948937	0.4403999999999999	0.013012263
754.9340209839314	0.4454666666666666	0.013567038
754.9330922623654	0.4619999999999999	0.013959792
754.9330922623654	0.5098666666666666	0.014062944
754.9338467971445	0.5193333333333334	0.013993838
754.7518623050411	0.5165333333333334	0.013900245
756.027956309211	0.5165333333333334	0.013846771
756.027956309211	0.5156000000000001	0.013559062
756.029702131101	0.5082666666666668	0.013969729
756.1094059656192	0.5181333333333333	0.01400613
756.1093310680792	0.5165333333333334	0.014252444
756.1093310680792	0.5187999999999999	0.0140701
756.0328242894174	0.5176	0.013624653
756.3706299004872	0.49146666666666666	0.013096697
756.3706299004872	0.4438666666666666	0.013194845
756.3697143917069	0.4781333333333333	0.014906527
756.6703396970969	0.4781333333333333	0.014010781
756.7108647794122	0.52	0.014342369
756.7108647794122	0.5166666666666667	0.013384744
