wavelength(nm)	flourescence PMT(V)	ti_saph Power (V)	Gain (V)
824.426297056035	0.009533333333333453	0.002666666666666646	0.4
824.4262796322867	0.009833333333333453	0.0027399999999999816	0.4
824.42624908911	0.009833333333333453	0.002713333333333315	0.4
824.42624908911	0.009633333333333454	0.002566666666666648	0.4
824.4262630345805	0.009700000000000118	0.002566666666666648	0.4
824.4262531992483	0.009700000000000118	0.002846666666666648	0.4
824.4262531992483	0.009566666666666786	0.0027066666666666485	0.4
824.4262697876703	0.00980000000000012	0.002726666666666648	0.4
824.4262544194419	0.00950000000000012	0.002773333333333315	0.4
824.4262847920576	0.009766666666666786	0.0026799999999999814	0.4
824.4262847920576	0.009833333333333453	0.0026399999999999818	0.4
824.4262512896462	0.009933333333333454	0.002873333333333315	0.4
824.4263126979097	0.00980000000000012	0.002826666666666648	0.4
824.4263126979097	0.009833333333333453	0.0026999999999999824	0.4
824.4263017796294	0.009833333333333453	0.0027466666666666486	0.4
824.4263009136885	0.00990000000000012	0.0027466666666666486	0.4
824.4263009136885	0.00990000000000012	0.002713333333333315	0.4
824.4264081826351	0.009833333333333453	0.002639999999999981	0.4
824.4263386189855	0.009666666666666787	0.002766666666666648	0.4
824.426342905435	0.00980000000000012	0.0025866666666666486	0.4
824.426342905435	0.00980000000000012	0.002699999999999982	0.4
824.4263001627378	0.009833333333333453	0.002639999999999982	0.4
824.426289666117	0.009866666666666786	0.0026999999999999815	0.4
824.426289666117	0.00990000000000012	0.002639999999999982	0.4
824.4263050108356	0.009866666666666786	0.0026266666666666483	0.4
824.4263182672483	0.009866666666666786	0.0026799999999999814	0.4
824.4263667549411	0.00980000000000012	0.0026799999999999814	0.4
824.4263667549411	0.009866666666666786	0.0025733333333333155	0.4
824.42633752609	0.00990000000000012	0.002626666666666649	0.4
824.4262840518453	0.009866666666666786	0.002673333333333315	0.4
824.4262840518453	0.009766666666666786	0.002753333333333315	0.4
824.4262594061686	0.00980000000000012	0.002726666666666648	0.4
824.4262538928454	0.00990000000000012	0.0027266666666666485	0.4
824.7858878319453	0.009600000000000119	0.0027333333333333146	0.4
824.7858878319453	0.009733333333333453	0.002799999999999981	0.4
825.2326935612757	0.009866666666666786	0.0027999999999999818	0.4
825.6388093989224	0.009866666666666786	0.002573333333333315	0.4
825.6388093989224	0.00990000000000012	0.0028133333333333153	0.4
825.7408157989357	0.00990000000000012	0.0028133333333333153	0.4
825.7408642936792	0.009766666666666786	0.0027399999999999816	0.4
825.7408089028836	0.009866666666666786	0.002819999999999982	0.4
825.7408089028836	0.009933333333333454	0.002753333333333315	0.4
826.0447757622944	0.00980000000000012	0.0028133333333333153	0.4
826.1858493102246	0.009733333333333453	0.0027733333333333156	0.4
826.1858493102246	0.009966666666666785	0.0027733333333333147	0.4
826.1430817987235	0.01000000000000012	0.0027199999999999815	0.4
826.4511354361629	0.009933333333333454	0.0029333333333333143	0.4
826.9554703142468	0.009933333333333454	0.0031133333333333148	0.4
826.9554703142468	0.009933333333333454	0.0032199999999999816	0.4
827.362382121838	0.009966666666666785	0.0032199999999999816	0.4
827.3623248032347	0.009766666666666786	0.003206666666666647	0.4
827.3623248032347	0.009866666666666786	0.003306666666666648	0.4
827.363445180248	0.009666666666666787	0.00343999999999998	0.4
827.9693190442794	0.00950000000000012	0.004193333333333312	0.4
828.2764240614868	0.009666666666666787	0.004413333333333312	0.4
828.2764240614868	0.00990000000000012	0.005319999999999978	0.4
828.2776548605844	0.009733333333333453	0.005366666666666644	0.4
828.2764546920911	0.009866666666666786	0.005186666666666645	0.4
