# unix time [s]  	 pressure [torr] 	 temperatures [K] 
1615995892.7994046 	 8.477152578433743e-08 	 4.800624962729086e-08 	 0.08040479570627213 	 4.707301139831543 	 0.738 	 0.0 	 0.0 	 0.0 	 7.998 	 8.93 	 49.35 	 46.202 	 13.499 	 45.598 	 35.37 	 5.586 
1615995893.7133355 	 8.452788451602891e-08 	 4.825991997722008e-08 	 0.08269362151622772 	 4.716062068939209 	 0.738 	 0.0 	 0.0 	 0.0 	 8.004 	 8.93 	 49.35 	 46.203 	 13.491 	 45.599 	 35.372 	 5.584 
1615995894.523515 	 8.467398511824152e-08 	 4.8163526369455775e-08 	 0.08269362151622772 	 4.692463397979736 	 0.738 	 0.0 	 0.0 	 0.0 	 8.004 	 8.93 	 49.348 	 46.205 	 13.484 	 45.599 	 35.376 	 5.583 
1615995895.33336 	 8.472274141405963e-08 	 4.8163526369455775e-08 	 0.08229899406433105 	 4.70998477935791 	 0.731 	 0.0 	 0.0 	 0.0 	 8.002 	 8.93 	 49.351 	 46.204 	 13.473 	 45.599 	 35.375 	 5.669 
1615995896.1433892 	 8.486917881294367e-08 	 4.788425214059098e-08 	 0.08064156770706177 	 4.697041034698486 	 0.733 	 0.0 	 0.0 	 0.0 	 7.998 	 8.93 	 49.35 	 46.204 	 13.466 	 45.602 	 35.377 	 5.712 
1615995896.9538934 	 8.482033824524036e-08 	 4.763255642699808e-08 	 0.08040479570627213 	 4.694278717041016 	 0.734 	 0.0 	 0.0 	 0.0 	 8.002 	 8.93 	 49.351 	 46.208 	 13.459 	 45.602 	 35.374 	 5.647 
1615995897.7693803 	 8.447924035657961e-08 	 4.740802049644049e-08 	 0.08032587170600891 	 4.703118324279785 	 0.742 	 0.0 	 0.0 	 0.0 	 8.002 	 8.93 	 49.351 	 46.208 	 13.451 	 45.601 	 35.372 	 5.636 
1615995898.5830061 	 8.428494349544023e-08 	 4.743387137066771e-08 	 0.08064156770706177 	 4.705485820770264 	 0.73 	 0.0 	 0.0 	 0.0 	 8.002 	 8.93 	 49.352 	 46.208 	 13.44 	 45.605 	 35.373 	 5.591 
1615995899.3972695 	 8.380115415289727e-08 	 4.7649870393904544e-08 	 0.08229899406433105 	 4.715825080871582 	 0.743 	 0.0 	 0.0 	 0.0 	 8.001 	 8.93 	 49.351 	 46.207 	 13.433 	 45.606 	 35.376 	 5.595 
1615995900.207813 	 8.365655957558108e-08 	 4.776259090473787e-08 	 0.08285146951675415 	 4.716614246368408 	 0.743 	 0.0 	 0.0 	 0.0 	 8.004 	 8.93 	 49.352 	 46.208 	 13.424 	 45.608 	 35.381 	 5.58 
1615995901.0181956 	 8.404270070999398e-08 	 4.7675853145211125e-08 	 0.08300931751728058 	 4.70509147644043 	 0.736 	 0.0 	 0.0 	 0.0 	 8.003 	 8.929 	 49.352 	 46.211 	 13.416 	 45.607 	 35.377 	 5.58 
1615995901.8298228 	 8.409109350468112e-08 	 4.746838719069306e-08 	 0.08277254551649094 	 4.703512668609619 	 0.736 	 0.0 	 0.0 	 0.0 	 8.003 	 8.93 	 49.351 	 46.21 	 13.409 	 45.608 	 35.38 	 5.582 
1615995902.6412513 	 8.404270070999398e-08 	 4.7270386917553214e-08 	 0.0825357735157013 	 4.744001388549805 	 0.744 	 0.0 	 0.0 	 0.0 	 8.003 	 8.929 	 49.353 	 46.213 	 13.401 	 45.609 	 35.379 	 5.633 
1615995903.4549677 	 8.389768935652859e-08 	 4.69535861687019e-08 	 0.08222007006406784 	 4.726795673370361 	 0.724 	 0.0 	 0.0 	 0.0 	 7.995 	 8.929 	 49.353 	 46.213 	 13.39 	 45.609 	 35.381 	 5.683 
1615995904.2700949 	 8.336811846196348e-08 	 4.6876860624205894e-08 	 0.08190437406301498 	 4.719534397125244 	 0.725 	 0.0 	 0.0 	 0.0 	 7.995 	 8.929 	 49.355 	 46.215 	 13.384 	 45.613 	 35.379 	 5.69 
1615995905.0821533 	 8.317637711026709e-08 	 4.7133127037340574e-08 	 0.08356179296970367 	 4.728847980499268 	 0.739 	 0.0 	 0.0 	 0.0 	 7.995 	 8.929 	 49.352 	 46.213 	 13.377 	 45.615 	 35.379 	 5.596 
1615995905.8915305 	 8.317637711026709e-08 	 4.7175969787612916e-08 	 0.0837196409702301 	 4.703670501708984 	 0.728 	 0.0 	 0.0 	 0.0 	 8.003 	 8.929 	 49.354 	 46.215 	 13.367 	 45.61 	 35.379 	 5.578 
1615995906.7010767 	 8.322427106543884e-08 	 4.7270386917553214e-08 	 0.08340394496917725 	 4.735793113708496 	 0.728 	 0.0 	 0.0 	 0.0 	 7.999 	 8.929 	 49.355 	 46.218 	 13.355 	 45.613 	 35.381 	 5.612 
