5.0	2.4486356265842915
5.103448275862069	1.6124725639820099
5.206896551724138	1.3421891257166862
5.310344827586207	1.4983557164669037
5.413793103448276	1.5434502195566893
5.517241379310345	1.6557160336524248
5.620689655172414	1.7779214661568403
5.724137931034483	2.249165104702115
5.827586206896552	2.4301560409367085
5.931034482758621	2.4490672014653683
6.0344827586206895	2.4489118345081806
6.137931034482759	2.4486405588686466
6.241379310344827	2.4484876580536366
6.344827586206897	2.4484099745750427
6.448275862068965	2.448372982442379
6.551724137931035	2.448360651731491
6.655172413793103	2.448379147797823
6.758620689655173	2.4484124407172203
6.862068965517241	2.448461763560772
6.9655172413793105	2.4484518989920616
7.068965517241379	2.4484814926981926
7.172413793103448	2.448497522622347
7.275862068965518	2.4484987556934357
7.379310344827586	2.448527116328478
7.482758620689655	2.4485246501863003
7.586206896551724	2.4485419131815434
7.689655172413794	2.448527116328478
7.793103448275862	2.4485579431056976
7.896551724137931	2.448578905314207
8.0	2.4485468454658985
