5.0	2.4485838375985622
5.103448275862069	2.172108441591263
5.206896551724138	2.1570522524416447
5.310344827586207	2.286947950720787
5.413793103448276	2.080122634768486
5.517241379310345	2.2400936521589756
5.620689655172414	2.4095159210264683
5.724137931034483	2.4491066597402096
5.827586206896552	2.448845248669386
5.931034482758621	2.448560409247875
6.0344827586206895	2.448414906859398
6.137931034482759	2.4483285918831825
6.241379310344827	2.448313795030117
6.344827586206897	2.448326125741005
6.448275862068965	2.448374215513468
6.551724137931035	2.4483951777219772
6.655172413793103	2.448397643864155
6.758620689655173	2.4484284706413746
6.862068965517241	2.4484518989920616
6.9655172413793105	2.4484827257692814
7.068965517241379	2.448507387191057
7.172413793103448	2.448479026556015
7.275862068965518	2.448479026556015
7.379310344827586	2.448503687977791
7.482758620689655	2.448509853333235
7.586206896551724	2.448532048612833
7.689655172413794	2.4485049210488796
7.793103448275862	2.44851478561759
7.896551724137931	2.448532048612833
8.0	2.4485295824706554
