# unix time [s]  	 pressure [torr] 	 temperatures [K] 
1615863837.0925333 	 5.2510965067749055e-08 	 2.925151583533608e-08 	 0.10550293326377869 	 5.038785934448242 	 0.759 	 0.0 	 0.0 	 0.0 	 8.007 	 9.237 	 50.396 	 47.285 	 13.468 	 46.945 	 35.245 	 5.564 
1615863837.9942236 	 5.260172663907063e-08 	 2.929939315582885e-08 	 0.10581862926483154 	 5.043442726135254 	 0.755 	 0.0 	 0.0 	 0.0 	 8.008 	 9.237 	 50.397 	 47.284 	 13.467 	 46.946 	 35.233 	 5.623 
1615863838.8095298 	 5.260172663907063e-08 	 2.91453857037224e-08 	 0.1050293818116188 	 5.059858798980713 	 0.753 	 0.0 	 0.0 	 0.0 	 8.004 	 9.237 	 50.396 	 47.288 	 13.465 	 46.946 	 35.224 	 5.613 
1615863839.6214566 	 5.272298614228232e-08 	 2.8965858576762184e-08 	 0.10416121035814285 	 5.057096481323242 	 0.728 	 0.0 	 0.0 	 0.0 	 8.007 	 9.237 	 50.399 	 47.29 	 13.464 	 46.945 	 35.212 	 5.603 
1615863840.4317422 	 5.263201534393053e-08 	 2.891325603514697e-08 	 0.10400335490703583 	 5.088982105255127 	 0.719 	 0.0 	 0.0 	 0.0 	 7.992 	 9.237 	 50.397 	 47.287 	 13.462 	 46.947 	 35.2 	 5.621 
1615863841.2418342 	 5.2571455364773406e-08 	 2.8813604294437727e-08 	 0.10368765890598297 	 5.05796480178833 	 0.734 	 0.0 	 0.0 	 0.0 	 7.993 	 9.237 	 50.399 	 47.289 	 13.461 	 46.946 	 35.188 	 5.665 
1615863842.0519233 	 5.226969909879423e-08 	 2.8719498452924244e-08 	 0.1032930314540863 	 5.077380180358887 	 0.723 	 0.0 	 0.0 	 0.0 	 7.995 	 9.237 	 50.399 	 47.293 	 13.459 	 46.946 	 35.179 	 5.581 
1615863842.8619537 	 5.2149482126852614e-08 	 2.886600969054448e-08 	 0.10518722981214523 	 5.055281162261963 	 0.725 	 0.0 	 0.0 	 0.0 	 7.996 	 9.237 	 50.4 	 47.293 	 13.458 	 46.947 	 35.164 	 5.588 
1615863843.671524 	 5.196967489146589e-08 	 2.8971122501154085e-08 	 0.10645002871751785 	 5.080774307250977 	 0.722 	 0.0 	 0.0 	 0.0 	 7.995 	 9.237 	 50.401 	 47.29 	 13.456 	 46.946 	 35.152 	 5.595 
1615863844.4814384 	 5.2029541646273916e-08 	 2.8950072541481615e-08 	 0.106134332716465 	 5.064594745635986 	 0.72 	 0.0 	 0.0 	 0.0 	 8.0 	 9.237 	 50.4 	 47.289 	 13.455 	 46.949 	 35.145 	 5.555 
1615863845.2914677 	 5.2299796618215526e-08 	 2.8850278071674055e-08 	 0.10431905835866928 	 5.072092533111572 	 0.756 	 0.0 	 0.0 	 0.0 	 8.006 	 9.237 	 50.402 	 47.294 	 13.453 	 46.944 	 35.127 	 5.592 
1615863846.1029074 	 5.226969909879423e-08 	 2.8714280247505265e-08 	 0.10337195545434952 	 5.06222677230835 	 0.755 	 0.0 	 0.0 	 0.0 	 8.005 	 9.237 	 50.401 	 47.294 	 13.452 	 46.948 	 35.118 	 5.582 
1615863846.9121144 	 5.196967489146589e-08 	 2.853740860518191e-08 	 0.1032930314540863 	 5.063252925872803 	 0.749 	 0.0 	 0.0 	 0.0 	 8.006 	 9.237 	 50.401 	 47.288 	 13.45 	 46.946 	 35.107 	 5.572 
1615863847.7229118 	 5.185014795605293e-08 	 2.8495954010759192e-08 	 0.10297733545303345 	 5.058990955352783 	 0.72 	 0.0 	 0.0 	 0.0 	 8.001 	 9.237 	 50.402 	 47.29 	 13.449 	 46.947 	 35.099 	 5.663 
1615863848.5332499 	 5.167137280090005e-08 	 2.8578923505829087e-08 	 0.1038455069065094 	 5.0582804679870605 	 0.744 	 0.0 	 0.0 	 0.0 	 7.993 	 9.237 	 50.401 	 47.289 	 13.446 	 46.947 	 35.084 	 5.53 
1615863849.3431594 	 5.1463580701372703e-08 	 2.8729937708825744e-08 	 0.10534508526325226 	 5.069882392883301 	 0.746 	 0.0 	 0.0 	 0.0 	 8.005 	 9.237 	 50.404 	 47.293 	 13.445 	 46.948 	 35.075 	 5.531 
1615863850.153058 	 5.1463580701372703e-08 	 2.8714280247505265e-08 	 0.10542400926351547 	 5.06925106048584 	 0.745 	 0.0 	 0.0 	 0.0 	 8.006 	 9.237 	 50.403 	 47.292 	 13.444 	 46.948 	 35.061 	 5.532 
