wavelength(nm)	flourescene PD(V)	ti_saph Power (V)
120.42	0.357923430390656	0.9651843514293432
120.42	0.825148057192564	1.9174940716475248
120.42	1.8672632742673159	2.6798228062689304
827.3656804812653	1.7874676790088415	2.67002872005105
784.9213834810895	2.0762836895883083	2.3946583308279514
787.949209873244	2.0931625217199326	2.419995680451393
788.3170021882643	2.096365138888359	2.444885428994894
790.257923568453	2.052455734461546	2.4157744348049164
788.077028000794	2.087086535990238	2.4122844748198986
790.2573438734978	2.0506959669291973	2.433433897793293
788.3191388159954	2.084837172180414	2.4221649020910263
791.1754161422796	2.022899594157934	2.414909955114126
789.5133451271231	2.0793999768793583	2.424827378243208
794.3441497399589	1.9285374078899622	2.4251023791730404
791.4608859940887	2.015158787369728	2.4048433378338814
794.2542330689066	1.926883677020669	2.415144272148609
791.4608969210008	2.0272774659097195	2.4184011556208134
793.9694052271966	1.9090799391269684	2.397582247853279
120.42	2.0339527800679207	2.4243106618523598
794.6308325556164	1.90843003988266	2.4267018511891365
796.95788455355	1.7744253315031528	2.377716585993767
794.4325871507332	1.917643303051591	2.4153317138552666
797.1599599152278	1.729833971709013	2.3498647026717663
794.628488855377	1.9105153810232878	2.43152366951108
797.5344518669935	1.7346434593200684	2.3578348979353905
797.9145947516181	1.7303247805684805	2.340039774775505
799.1836851611849	1.7063562590628862	2.3119597546756268
797.8256639723301	1.7389645967632532	2.359972044825554
799.2316663213845	1.6918254345655441	2.2901394739747047
801.0425947090671	1.6541461795568466	2.206158399581909
798.0921097031127	1.7312089893966913	2.345697719603777
800.7555811512583	1.6911952644586563	2.2562671042978764
801.42704795374	1.6609448082745075	2.202550046145916
803.791067002814	1.670583525672555	2.182464875280857
801.1310684966285	1.673312595114112	2.2257909774780273
802.848639452503	1.6848985385149717	2.196298949420452
804.378447507169	1.7015886902809143	2.2261128425598145
801.4270099033437	1.6752931252121925	2.2202945835888386
804.0877035459356	1.7058814764022827	2.2294646836817265
804.860397035239	1.7356213852763176	2.2506548054516315
807.3604832401973	1.8398232888430357	2.3660973384976387
804.8569854635853	1.7319834362715483	2.2502836026251316
807.3604942007095	1.8271435014903545	2.352591298520565
808.0421497056062	1.872085090726614	2.401101816445589
806.016846289322	1.7831366751343012	2.2952671386301517
808.0446319617848	1.8739262744784355	2.4068448171019554
809.3972039735403	1.922011299058795	2.450529780238867
807.6603445291934	1.860290750861168	2.3884614817798138
811.3468176831153	2.007885340601206	2.540380910038948
808.1346626746545	1.8887703120708466	2.415774431079626
811.3472125066262	2.001233458518982	2.537396565079689
795.815443109546	1.884632932022214	2.418032430112362
811.5400354351834	2.0159726850688457	2.5524810925126076
813.0099986545297	2.0359567254781723	2.5730471909046173
810.939297048917	2.013057392090559	2.560567181557417
813.9824007845783	2.0626173317432404	2.6102738939225674
811.347722242751	2.0266102962195873	2.571192480623722
814.0758173494844	2.0499165765941143	2.5971686393022537
815.262895533616	2.0667707473039627	2.6161685921251774
813.9848582496129	2.045893881469965	2.5859575867652893
815.2638315025871	2.0713113956153393	2.6324641294777393
817.641326486003	2.0580187179148197	2.650415860116482
815.2636718160724	2.0380938723683357	2.5907424315810204
817.6400220112203	2.0493332743644714	2.637273631989956
815.3512509688087	2.0604271702468395	2.6205181032419205
817.8258863411268	2.0655276998877525	2.6615307182073593
818.7235083743568	2.030981995165348	2.637136735022068
817.4332178396463	2.0542068853974342	2.65067483112216
821.8264077433051	2.0423891097307205	2.713506482541561
818.6266505627399	2.072528574615717	2.679626725614071
821.82636195012	2.0346322655677795	2.6997562907636166
818.3185744691084	2.0581913702189922	2.6612125374376774
821.8263909315896	2.035185981541872	2.703568112105131
817.6246600527253	2.0742340870201588	2.6647111363708973
822.2291899578097	2.0003171917051077	2.673640750348568
824.1329312303088	1.9243001230061054	2.6695798188447952
820.81720406803	2.0118229761719704	2.659069240093231
824.4819411022863	1.9216635338962078	2.6729871556162834
821.6655050064645	2.0230451114475727	2.6935853362083435
825.2464789847531	1.892756039276719	2.6760516576468945
822.2281734749791	2.0244805328547955	2.702323816716671
825.7374945494643	1.8635809309780598	2.6584575586020947
827.2560401424415	1.770574038848281	2.6252782605588436
825.6329139703912	1.8781734239310026	2.661481387913227
827.9696270030855	1.7426728326827288	2.610863357782364
825.6342663954931	1.8801995757967234	2.6764980740845203
828.7958339209862	1.6733101345598698	2.5858182460069656
830.4787254668149	1.5645157843828201	2.5061176121234894
828.3668896092289	1.7170320898294449	2.604881104081869
829.9043978575876	1.5975569747388363	2.522469874471426
831.7173765199058	1.4800685476511717	2.4353527538478374
829.509426520633	1.613504746928811	2.529638461768627
831.7603539089791	1.4787243641912937	2.418723039329052
829.4127518815611	1.6376989539712667	2.5647724010050297
832.775187025215	1.431151106953621	2.3745361529290676
829.9045674467736	1.61722531914711	2.557078469544649
833.3921187319174	1.3960085436701775	2.3410485349595547
835.2602497042673	1.327501691877842	2.2635861672461033
832.9992512678409	1.4177794996649027	2.3618625327944756
835.3208447553818	1.3236010633409023	2.25237388163805
832.7739428099093	1.4331217668950558	2.386743623763323
835.7975804540288	1.3211926314979792	2.238065045326948
837.7701888829977	1.3167937826365232	2.205864902585745
835.7787913172167	1.312750119715929	2.22974956035614
837.7703311791439	1.3164028711616993	2.2054640986025333
835.2765622221333	1.3119423724710941	2.2384029515087605
839.1822271666948	1.3334185872226954	2.2108581215143204
837.0436901208267	1.3132729902863503	2.2160696387290955
841.0141010088164	1.3593577668070793	2.2426155619323254
838.2873434817828	1.3355421666055918	2.226819474250078
840.6977710184209	1.3482441455125809	2.2322998233139515
841.8554097397196	1.3743140511214733	2.258288312703371
839.338814193949	1.3391135167330503	2.2283325977623463
842.9768491607974	1.3861910216510296	2.2760415002703667
840.7022701605996	1.3525369223207235	2.244180493056774
843.2233191653058	1.399036057293415	2.2860057838261127
845.0244236669408	1.4149862974882126	2.330687165260315
842.807630319014	1.3897919710725546	2.2865150943398476
844.9201640799183	1.4144091550260782	2.32599114254117
842.5339567985588	1.3924840446561575	2.2823320664465427
845.6595938240563	1.4359470345079899	2.353174604475498
848.3276788969025	1.4326075240969658	2.3651588782668114
845.5295556439386	1.4336742386221886	2.349983088672161
848.4227553092836	1.4440442454069853	2.384213101118803
845.5585793343706	1.4393223207443953	2.3610880598425865
848.3790505125645	1.4490843396633863	2.398493565618992
845.5552835772382	1.4339689780026674	2.357291057705879
849.1812807471016	1.4297600537538528	2.3831192515790462
852.3001586060122	1.411993321031332	2.4356931298971176
849.1501198616642	1.4506246224045753	2.4100684262812138
852.5260438619418	1.4016442727297544	2.4150271080434322
848.7494325333416	1.4634153861552477	2.4227518998086452
852.3001792142633	1.4238715264946222	2.4552356861531734
848.7486038553308	1.4601905662566423	2.42540081217885
852.2502495428903	1.3992124050855637	2.416065476834774
853.4430925177604	1.3709042444825172	2.4085478745400906
850.1426031635245	1.4375070426613092	2.3994110748171806
856.6882669233822	1.2926217801868916	2.432612594217062
852.4032113177805	1.4039676319807768	2.416365135461092
856.3124765665617	1.296284394338727	2.429914329200983
856.8242335761265	1.2628300804644823	2.419953752309084
852.8314227955137	1.4114987961947918	2.451913431286812
856.7482713619888	1.2849969007074833	2.4413226917386055
858.2728589926868	1.1880499254912138	2.380728054791689
856.497911132627	1.3009915333241224	2.4562592394649982
858.3793413296439	1.195907885208726	2.4003803730010986
863.4328472649082	0.8907013954594731	2.0487598292529583
856.9594672028198	1.2530470788478851	2.4063169956207275
860.0334468846407	1.0888005699962378	2.3132459707558155
856.7482120714803	1.268924567848444	2.4136977195739746
860.5780406536337	1.0500508714467287	2.286231454461813
861.2429234387957	0.9541274616494775	2.154562432318926
864.2253830394653	0.8580054985359311	1.992551701143384
861.0178593339089	1.0203479584306479	2.2460154965519905
864.1200190317245	0.8575677126646042	1.983562894165516
860.9117692236233	1.027475867420435	2.2589431405067444
864.2760221217047	0.8646672619506717	2.001919122412801
860.6897952596829	1.042097957804799	2.276057541370392
864.338617148701	0.8463899698108435	1.9705205373466015
865.2288635297062	0.7901658043265343	1.844132099300623
868.2433625145428	0.7257038494572043	1.678151685744524
865.0051114192363	0.8184024365618825	1.901831166818738
868.1949908585183	0.7300311578437686	1.6874475684016943
864.8964738767196	0.8228986989706755	1.9210999570786953
868.1268675465245	0.7333262683823705	1.6991025619208813
864.7194449451146	0.8443009210750461	1.9596116412431002
868.5764121399621	0.729946062900126	1.6954325567930937
870.3739575585641	0.6898497212678194	1.5548585839569569
868.3571960253926	0.7252968912944198	1.6861132364720106
871.7306041259213	0.6937725432217121	1.5583201702684164
868.3572423647015	0.7340563265606761	1.697533929720521
872.296330912232	0.6804909454658628	1.5271707233041525
869.0300042546401	0.7079432681202888	1.6350574344396591
872.1790020180973	0.681209902279079	1.5342653281986713
872.9766202220972	0.6562523543834686	1.4734758492559195
871.8405322418283	0.6975794294849038	1.5581647902727127
876.0406443813857	0.6279491297900677	1.3918094970285892
872.4554476698199	0.6773845124989748	1.516755087301135
875.9002512281257	0.6274780426174402	1.3899695463478565
872.1853897194799	0.6838082605972886	1.5380117949098349
876.2404253956897	0.6241138679906726	1.386891484260559
872.8069077915957	0.6627636644989252	1.4914090801030397
876.8404923876423	0.611764581874013	1.3494773488491774
875.8124569783594	0.6315389797091484	1.4002273324877024
879.8262247369454	0.5900663817301393	1.309013519436121
876.2730951208468	0.6329805953428149	1.400377780199051
878.4146308441224	0.6036303732544184	1.3299421947449446
880.2858702562768	0.607944113202393	1.3507944103330374
876.9598194481989	0.6203599963337183	1.3700866308063269
880.2854134780144	0.5966936107724905	1.3222519420087337
880.8617486671628	0.5908112386241555	1.3044457379728556
883.993169757064	0.5300131235271692	1.2148375418037176
880.7488464363407	0.5932665457949042	1.3114490881562233
883.9931666198866	0.5303090997040272	1.212176289409399
880.0235485468227	0.5980698671191931	1.3278124500066042
883.9932348338037	0.5359596302732825	1.2272373996675014
881.7533949813056	0.5979243470355868	1.3215206507593393
884.3410652580151	0.523115823045373	1.193303370848298
885.2719838768451	0.48124983767047524	1.122576743364334
884.3375504040592	0.5407222537323833	1.2385803870856762
888.5477993052588	0.4128761626780033	1.0295427180826664
884.801627813057	0.5077982181683183	1.1697923634201288
888.5460185216645	0.41881773341447115	1.0445002317428589
884.4099450339812	0.5169954411685467	1.1834981720894575
888.3146431943993	0.42019028356298804	1.0458925180137157
884.3398752399539	0.5287971887737513	1.2144071571528912
888.5478649763285	0.412290392909199	1.029774559661746
893.0373653916016	0.2989837541244924	0.8864197144284844
888.5478818537173	0.417720181401819	1.0406415406614542
892.6773741316536	0.30640393448993564	0.8941703932359815
889.2545630874691	0.38607251131907105	0.9887804482132196
892.7982465528103	0.3112911176867783	0.910837123170495
889.0697489971435	0.4004195868037641	1.0146949607878923
893.8188875258779	0.30763467075303197	0.8997136391699314
888.6658897656944	0.4017662424594164	1.0158739034086466
893.0373225928647	0.2911751186475158	0.864673426374793
896.3667186080825	0.22557738213799894	0.7803889773786068
893.0337682211132	0.2954900935292244	0.877657812088728
896.3667177044996	0.2238459673244506	0.7715037502348423
893.0386333624476	0.2971179196611047	0.8897321000695229
896.3693100781132	0.227422253228724	0.7843635873869061
892.7998286815749	0.30108143063262105	0.8885815236717463
897.0898246502475	0.21934724505990744	0.7744622025638819
894.8199088230846	0.2537128981202841	0.8229726897552609
898.051085026103	0.202430174453184	0.7314431760460138
897.0886254648271	0.22214168077334762	0.7829540371894836
901.3038956062976	0.1759360539726913	0.6696276664733887
897.089802327524	0.21495334478095174	0.7586414478719234
901.3026799138652	0.172961569391191	0.6566309472545981
897.0886319093742	0.2227348512969911	0.7858002698048949
901.3026668599372	0.1759459190070629	0.6687298975884914
897.0898355596103	0.21823366219177842	0.772173379547894
903.6053672236636	0.14939137152396142	0.5702315559610724
901.3026570485773	0.17536138207651675	0.6674153031781316
905.1908789964306	0.14819393190555274	0.5633416557684541
901.6640682624416	0.16557838604785502	0.6263175997883081
905.1908807046427	0.15057277865707874	0.5718162190169096
901.664075485497	0.16937541589140892	0.6427105572074652
905.0644228912834	0.14698169426992536	0.5623316653072834
901.3026594819744	0.17379644652828574	0.6586792999878526
905.8003608925184	0.147471274016425	0.5587788010016084
907.7094180643833	0.1426704190671444	0.5373432822525501
905.1908887783023	0.14734055497683585	0.5593399126082659
907.8810915213885	0.14422918623313308	0.5496617397293448
905.1921066369391	0.15062827290967107	0.5749596524983644
909.3553971225708	0.14816803392022848	0.5511539131402969
906.1642122324336	0.14250886952504516	0.5377884693443775
909.8508233054843	0.1510759259108454	0.5584310414269567
906.1708320273783	0.14275057730264962	0.5401648450642824
910.5904746974365	0.14125346881337464	0.5203263219445944
909.3620463779075	0.14988341904245317	0.5551630537956953
912.4422912752906	0.1334103017579764	0.491280703805387
909.8487807275809	0.144557218067348	0.5364060467109084
912.446922682298	0.14013865287415683	0.5137484185397625
914.1830380992117	0.13196375500410795	0.49090827628970146
911.2060333682824	0.13621830474585295	0.5018874802626669
914.1850648043907	0.13126082974486053	0.4891250696964562
911.2073050957014	0.13943942822515965	0.5144994407892227
915.1778510211168	0.1163723774952814	0.4421573202125728
914.1864986216767	0.13906330126337707	0.5168844489380717
