wavelength(nm)	flourescene PD(V)	ti_saph Power (V)
120.42	2.027235511690378	2.450760390609503
784.8814390469513	2.0542821176350117	2.423890132457018
787.1222097177118	2.0626567974686623	2.4267289713025093
784.8331786851982	2.030195217579603	2.3898562490940094
787.9489948542839	2.055279776453972	2.419798370450735
784.9220459291051	2.040451757609844	2.401400238275528
788.0393034917572	2.058297425508499	2.435203541070223
790.1755537147338	2.0278582833707333	2.4271778613328934
120.42	2.0507428161799908	2.416624117642641
790.0635567290775	2.0155829899013042	2.415384739637375
120.42	2.0436445139348507	2.4092359840869904
791.3720751191216	2.011546727269888	2.43295169621706
789.5142041080094	2.042300332337618	2.4295764192938805
792.7954903294328	1.968225559219718	2.450555667281151
791.3015136196839	2.0489892065525055	2.4715632908046246
792.7590398673168	2.0075548589229584	2.479004420340061
794.6288357686464	1.9193685352802277	2.458471607416868
791.4619189192098	2.005264785140753	2.427968341857195
794.5377688242177	1.9068268742412329	2.4261925406754017
791.4609153815792	2.024702522903681	2.457591101527214
797.5404221154388	1.792135352268815	2.4160716272890568
794.537629397887	1.9088801629841328	2.4389105550944805
798.2011220931173	1.752190686762333	2.3628700524568558
794.7582631183708	1.9043851401656866	2.4361605048179626
797.5364380408322	1.7713262885808945	2.3954130224883556
798.0084297343757	1.7479336764663458	2.355712540447712
800.3750465106773	1.6997512262314558	2.266232617199421
797.9144983670845	1.7561936751008034	2.3638738840818405
800.3748545532189	1.6956421975046396	2.2599716372787952
797.8237686897265	1.7583789099007845	2.3739651665091515
800.3726577959977	1.7128453738987446	2.2875349409878254
801.4220126779995	1.7062132060527802	2.249940775334835
799.4318859944357	1.7240342125296593	2.3216700069606304
802.8489576907259	1.7198672220110893	2.2604119069874287
801.1313926940978	1.6951526161283255	2.248047810047865
802.7550105275981	1.7021325454115868	2.237064901739359
804.384683087266	1.744456049054861	2.2735097520053387
801.4261221016574	1.7054991833865643	2.2555247098207474
804.3836759525053	1.7345534283667803	2.2695265039801598
804.8601100173248	1.7540565337985754	2.2807252146303654
806.0162211664599	1.8088230472058058	2.352903302758932
804.2894207038694	1.7450923789292574	2.278905011713505
808.0709434080992	1.8870179411023855	2.433205746114254
804.8586603776962	1.7544597797095776	2.2810495421290398
807.7472224192096	1.8802427351474762	2.4294161051511765
804.8586813189279	1.759508516639471	2.291145760565996
808.1349924864849	1.900602899491787	2.4373616315424442
810.752422466254	2.0008388347923756	2.5551879592239857
807.9301833373721	1.9063335955142975	2.456038501113653
811.1407620075453	2.0051612108945847	2.557103145867586
807.9355627822096	1.9019976444542408	2.4638089016079903
810.7534048112725	1.9925813004374504	2.542862117290497
811.5321531711937	2.0192456170916557	2.5666727870702744
812.8042562166364	2.0372084230184555	2.590699266642332
811.142229824872	2.01181186363101	2.563309844583273
812.8041627471707	2.0311706736683846	2.5837205685675144
813.9817362460183	2.0492210499942303	2.612116303294897
