wavelength(nm)	flourescene PD(V)	ti_saph Power (V)
120.42	0.4282443327829242	1.1064686477184296
120.42	1.562693115323782	2.5143221244215965
120.42	1.9350326675921679	2.491548575460911
811.0548430047749	2.028540253639221	2.579827345907688
784.9206968358844	2.0290335416793823	2.3804283812642097
788.0373705575869	2.0458248257637024	2.4137976318597794
786.020608392764	2.0441513620316982	2.401033967733383
791.0008612235696	2.0161305218935013	2.430905845016241
788.2251502774584	2.0534139573574066	2.41459796205163
791.1748012933562	2.0071774795651436	2.429523389786482
788.230639439999	2.0554955825209618	2.4292126446962357
791.0008605632949	2.01103987544775	2.4291879907250404
791.46011257013	1.9960934668779373	2.421799875795841
794.2584848170546	1.9246454108506441	2.4280152171850204
791.3720199568198	2.0295033901929855	2.4510526321828365
794.628790780614	1.9127104748040438	2.44481635466218
792.8399394747411	1.9879530910402536	2.4560187570750713
794.6294752097609	1.887912018224597	2.416926234960556
792.7956747115735	1.9733729343861341	2.4166339710354805
794.6288731546036	1.9043037481606007	2.426835034042597
797.5378128109128	1.761308990418911	2.3748913072049618
794.6304420919251	1.901980385184288	2.4322450794279575
796.9783988461342	1.7815914675593376	2.3875229954719543
794.4313976256072	1.910943305119872	2.4430282078683376
797.8238961601163	1.75393320992589	2.3636124208569527
794.7172991172716	1.8935489915311337	2.4351961351931095
798.4436772935775	1.742854105308652	2.351000491529703
800.7541399039771	1.6929044798016548	2.2499000802636147
798.0065184920554	1.7533227801322937	2.367215868085623
800.8442089611714	1.7060750797390938	2.264846507459879
798.0068651372386	1.7742785830050707	2.387971892952919
800.7534998672529	1.7178792972117662	2.2789173386991024
801.4261447550648	1.7030944377183914	2.2570625245571136
803.43821910584	1.7306108847260475	2.263924080878496
801.1293059881178	1.705255014821887	2.261749926954508
803.5209180304519	1.7147975340485573	2.2460487969219685
800.8469737242098	1.708606855943799	2.2648884281516075
804.2893109688579	1.7260788567364216	2.250474739819765
801.4261120384429	1.7084860038012266	2.260020986199379
804.953203674545	1.7649654392153025	2.2925873808562756
807.1753543159352	1.8508678451180458	2.388287588953972
804.562961775329	1.7598168142139912	2.288724984973669
806.1996339634482	1.8030072525143623	2.340805597603321
807.9292597170293	1.8902427684515715	2.4369176998734474
806.0167595431383	1.7892508823424578	2.327198449522257
807.930093853356	1.9098272547125816	2.466008946299553
809.7744438867178	1.9412517175078392	2.4886764250695705
807.5449705357993	1.8771301303058863	2.4224855192005634
809.7957375759524	1.9373178035020828	2.4853763803839684
811.3354363781123	2.0078273862600327	2.557173404842615
808.1350045781248	1.9125316701829433	2.4622859060764313
811.1408466203984	2.0071059688925743	2.5591995753347874
808.0289235974485	1.9098605494946241	2.469105511903763
812.7989215945795	2.042516127228737	2.595736898481846
811.1432009807669	2.0173674300312996	2.57195458561182
812.7988714726971	2.037722673267126	2.5899494625627995
813.9852309868838	2.04685577750206	2.613892111927271
811.533092431404	2.028334319591522	2.5822863690555096
814.7751041144585	2.068073023110628	2.6436221338808537
811.8342298365658	2.034462098032236	2.5832877308130264
816.2424214689431	2.0512583032250404	2.6236997731029987
817.7393650663274	2.069560259580612	2.674497839063406
815.3528888595076	2.0543770827353	2.6253263503313065
817.7358555647035	2.0675057470798492	2.667847193777561
815.2628109939811	2.085202194750309	2.663539584726095
