wavelength(nm)	flourescence PD(V)	ti_saph Power (V)
748.4997735327524	-0.0738	1.5281333333333336
751.2321911712887	-0.07576666666666666	1.6770666666666665
753.1497156838036	-0.07419999999999999	1.7942666666666667
751.2322030701565	-0.07429999999999999	1.7419999999999998
753.1487615437185	-0.07509999999999999	1.9613333333333332
756.3558475764066	-0.07579999999999999	1.918
756.0169029190287	-0.07806666666666665	2.0049333333333332
758.9823267441105	-0.0756	2.0161333333333333
756.2728932749707	-0.0755	1.8869333333333331
759.4077736184184	-0.07866666666666666	2.1048
762.056592015029	-0.08096666666666665	2.288266666666667
759.4078280771437	-0.07719999999999999	2.1129333333333338
762.8284997914996	-0.08003333333333333	2.2156000000000002
764.0297583570821	-0.07823333333333334	2.1756
765.3373997601009	-0.08276666666666666	2.4712
764.9926193200231	-0.08229999999999998	2.4766666666666666
766.9820403583767	-0.08373333333333333	2.3827999999999996
768.1986533427838	-0.08396666666666663	2.5884
769.1618622414475	-0.08273333333333331	2.5749333333333335
771.2616976611915	-0.08656666666666665	2.6275999999999997
769.3334238529878	-0.0858333333333333	2.716666666666667
772.3242011561316	-0.08736666666666665	2.6533333333333333
771.2602633577787	-0.08489999999999999	2.6366666666666667
774.2654286664967	-0.08853333333333331	2.740666666666667
772.3230221578468	-0.08703333333333331	2.7072
775.4203973086248	-0.08959999999999999	2.8077333333333336
777.4667982127365	-0.09266666666666665	2.9681333333333337
775.5101039310105	-0.09359999999999999	2.9918666666666667
778.5481055371199	-0.09446666666666666	2.8113333333333332
780.884515683282	-0.10546666666666664	3.1413333333333333
778.6315705925681	-0.09896666666666665	2.9896
781.695388256073	-0.10759999999999997	2.913466666666667
784.8737431443263	-0.13036666666666666	3.1380000000000003
781.7849673874601	-0.11616666666666665	3.0289333333333337
784.9601990023083	-0.13216666666666665	3.1533333333333333
787.0761915677222	-0.1566666666666667	3.3866666666666676
785.0662583980677	-0.1501	3.529466666666667
788.1805361371025	-0.17190000000000003	3.4636000000000005
790.5792751406947	-0.18480000000000005	3.508933333333333
788.2700785541948	-0.18126666666666671	3.3897333333333335
790.6713221388459	-0.18910000000000007	3.3472000000000004
794.7553029756588	-0.2597000000000001	3.648666666666667
791.4998254859572	-0.24010000000000006	3.705066666666667
794.2960368431985	-0.2514333333333334	3.7735999999999996
794.7576807276614	-0.2587666666666667	3.6765333333333334
797.0661332927876	-0.3054333333333334	3.835733333333334
794.7574109602973	-0.2827666666666667	3.752533333333334
797.9545396190007	-0.3126333333333334	3.620266666666667
800.4119904351043	-0.3804666666666667	4.003333333333333
798.1357098807961	-0.3231333333333334	3.6371999999999995
801.2643011992949	-0.3734	3.624266666666667
802.7916074062457	-0.3913	3.646266666666667
801.3578588478091	-0.3924333333333333	3.7034666666666665
804.5192443508114	-0.4350666666666667	3.7674666666666665
806.2370661858815	-0.5051	4.076133333333333
804.8556122278216	-0.5070000000000001	4.1868
808.1294354654026	-0.5392333333333333	4.104533333333333
804.8985938770372	-0.5053	4.226000000000001
809.5311655726267	-0.5576333333333334	4.192266666666667
811.5317095537587	-0.6000333333333333	4.305466666666667
808.2282266300547	-0.5693666666666667	4.2885333333333335
813.1034440428396	-0.6050333333333333	4.270266666666666
811.7343793920362	-0.6189	4.380533333333333
814.7232896789848	-0.6243333333333334	4.363466666666667
817.4465396724645	-0.6715333333333333	4.552
815.2980858961209	-0.6489	4.4286666666666665
817.6371977431228	-0.6480333333333335	4.400533333333333
818.7369280039453	-0.6777666666666666	4.5840000000000005
821.8282878076714	-0.6791333333333334	4.519333333333334
818.3364726074544	-0.6398	4.342
821.8262867328043	-0.6980666666666667	4.688000000000001
825.2381947566417	-0.7232333333333334	4.688666666666666
822.224760912104	-0.7521999999999999	4.9719999999999995
824.0333825783889	-0.7540333333333333	4.963733333333335
826.8673361886671	-0.7698333333333334	4.945466666666667
825.650227757831	-0.8041	5.142533333333334
828.929661517225	-0.8010333333333334	4.909466666666667
827.1053249432307	-0.7917	4.921466666666666
830.065581226479	-0.8223666666666668	4.932266666666666
828.8348474682805	-0.8126333333333334	4.904400000000001
