wavelength(nm)	flourescence PD(V)	ti_saph Power (V)
748.4848435253446	-0.07343333333333334	1.6757333333333333
752.242132746544	-0.07373333333333333	1.7654666666666665
750.4842077829978	-0.07393333333333334	1.6294666666666668
753.3261564425338	-0.07296666666666665	1.8484
755.1756558171247	-0.07329999999999999	1.8535999999999997
753.4878729482083	-0.07076666666666667	1.8270666666666666
756.2737391352418	-0.07419999999999999	2.050666666666667
758.1365374409795	-0.0736	1.9732
756.2763399744827	-0.07486666666666665	1.9605333333333337
759.2433601812551	-0.07479999999999999	2.1152
761.9741894355558	-0.07566666666666665	2.317466666666667
759.5603377262237	-0.07593333333333332	2.2043999999999997
762.8297029382942	-0.07686666666666665	2.296266666666667
764.0306194405175	-0.07643333333333334	2.2840000000000003
764.9918684283367	-0.078	2.497866666666667
764.9064798612559	-0.07959999999999999	2.480933333333333
768.1975487433084	-0.08103333333333332	2.5768
766.3642299883386	-0.07926666666666665	2.537066666666667
768.1952888049146	-0.08449999999999996	2.5946666666666665
771.1770210555798	-0.08276666666666666	2.694
769.1649660680034	-0.08413333333333331	2.5958666666666668
772.3222726989081	-0.08456666666666665	2.655066666666667
771.2635818879909	-0.08496666666666665	2.697333333333333
774.3509061668692	-0.08806666666666665	2.672266666666667
772.3239720121632	-0.08376666666666666	2.701333333333334
775.4222624314954	-0.08779999999999998	2.7484
777.3818466324911	-0.09149999999999998	2.877066666666667
775.4228220882135	-0.08933333333333332	2.711466666666667
778.4610683337278	-0.09496666666666664	2.9324
780.4364877755199	-0.09709999999999998	2.904
778.5459790301439	-0.09499999999999997	2.8777333333333335
781.5272714176118	-0.10616666666666665	3.0088000000000004
783.6034678542655	-0.11553333333333332	3.104
781.6988452094868	-0.12083333333333333	3.2696
784.7843746438197	-0.12793333333333334	3.1936
787.0761531777235	-0.15306666666666668	3.4676000000000005
784.9602487117535	-0.1441	3.4061333333333335
787.9911526445949	-0.16443333333333335	3.371466666666667
789.9237610653086	-0.18946666666666673	3.6038666666666663
788.0774332745882	-0.17260000000000006	3.594133333333334
791.1758226467326	-0.21010000000000006	3.6696000000000004
792.794754042457	-0.2247333333333334	3.7483999999999997
791.4967424555138	-0.21560000000000007	3.673733333333333
794.4757534465572	-0.25723333333333337	3.7341333333333333
795.9734820426129	-0.27930000000000005	3.7828000000000004
794.753383252254	-0.2806	3.792266666666666
796.8182372053146	-0.28370000000000006	3.6816
800.4098415364988	-0.37166666666666665	3.9468000000000005
798.0436902994498	-0.3393	3.7417333333333342
800.4097807470965	-0.3444333333333333	3.7542666666666666
801.2661530353129	-0.3744333333333334	3.6218666666666666
802.7917246380557	-0.4093	3.7202666666666664
801.3566124616553	-0.39699999999999996	3.734666666666667
804.51510774284	-0.45909999999999995	3.8664
806.0539044882622	-0.49183333333333334	4.086533333333334
804.8944704139991	-0.5122000000000001	4.312400000000001
808.0392959468875	-0.5326	4.043733333333333
807.5842286171388	-0.5276	4.103466666666668
809.7802810571086	-0.5655333333333334	4.179600000000001
808.2653643870516	-0.5486666666666667	4.1296
811.4408974439041	-0.6007	4.327733333333334
813.9806256150774	-0.5979	4.246266666666667
811.7344579351688	-0.5967333333333332	4.262533333333334
813.9852294675703	-0.6291333333333333	4.435733333333333
815.2981354408784	-0.6295666666666667	4.4206666666666665
817.637222617959	-0.6830333333333334	4.6952
815.2993390128263	-0.683	4.681333333333334
818.7379425636374	-0.6886666666666666	4.686933333333333
821.8240884227223	-0.6937666666666666	4.659066666666667
818.3384974323067	-0.6484000000000001	4.391333333333333
821.8250516104633	-0.6869999999999999	4.6142666666666665
822.5333123068569	-0.7317	4.847333333333333
824.7392804638781	-0.7356999999999999	4.788933333333333
822.1764877016619	-0.7545333333333333	5.014133333333334
826.7727637953428	-0.8077666666666667	5.1592
824.0320260438762	-0.7554333333333333	4.892666666666667
828.0178189463625	-0.8115000000000001	5.072666666666667
826.9684133728108	-0.7866666666666666	4.944933333333333
830.2067299416619	-0.8447666666666667	5.103733333333333
829.3182357819836	-0.8174333333333333	5.012266666666666
