wavelength(nm)	flourescence PMT(V)	ti_saph Power (V)	Gain (V)
800.8105807113917	0.18646666666666661	1.1614666666666669	1.1
800.8105807113917	0.19783333333333328	1.1602666666666668	1.1
801.1031619894732	0.18913333333333326	1.1245333333333334	1.1
801.0949675930602	0.17679999999999993	1.076	1.1
801.0960317652614	0.17679999999999993	1.0766666666666667	1.1
801.0960317652614	0.1777666666666666	1.114	1.1
801.2801907980171	0.1892999999999999	1.114	1.1
801.2825669959133	0.18689999999999993	1.1637333333333333	1.1
801.3864580270846	0.1850999999999999	1.1601333333333335	1.1
801.3864580270846	0.1802999999999999	1.1325333333333334	1.1
802.295319939873	0.1802666666666666	1.1369333333333336	1.1
802.7172248910435	0.18153333333333327	1.1404000000000003	1.1
802.7200811345732	0.19959999999999994	1.1658666666666668	1.1
802.7200811345732	0.18649999999999992	1.2885333333333335	1.1
802.7201273731349	0.18719999999999995	1.2810666666666668	1.1
803.4815621376187	0.17819999999999994	1.1712	1.1
804.008821605007	0.17819999999999994	1.1962666666666668	1.1
804.008821605007	0.1947666666666666	1.2098666666666669	1.1
803.9684284721792	0.18973333333333328	1.2098666666666669	1.1
804.1445379825777	0.18073333333333327	1.1453333333333333	1.1
804.3478350999699	0.17989999999999995	1.1542666666666668	1.1
804.4390947209072	0.17909999999999995	1.1597333333333335	1.1
804.4390947209072	0.1824666666666666	1.16	1.1
804.4390947209072	0.1785666666666666	1.0857333333333334	1.1
804.6271243599655	0.17719999999999994	1.0877333333333332	1.1
804.7204123623205	0.1942666666666666	1.1553333333333333	1.1
804.7204123623205	0.18153333333333327	1.1489333333333336	1.1
804.6280505606424	0.1910666666666666	1.1581333333333335	1.1
804.7299840477316	0.18139999999999992	1.2133333333333336	1.1
805.7802364962279	0.18139999999999992	1.2340000000000002	1.1
805.7802364962279	0.1881666666666666	1.2340000000000002	1.1
806.0707122089057	0.18439999999999993	1.2301333333333335	1.1
806.0745624127107	0.2047666666666666	1.274666666666667	1.1
806.2587714309793	0.19523333333333323	1.241866666666667	1.1
806.2587714309793	0.1902999999999999	1.1828	1.1
806.9389253477494	0.18649999999999992	1.1680000000000004	1.1
806.9388806718027	0.19326666666666661	1.1600000000000001	1.1
807.4178970369159	0.1871666666666666	1.16	1.1
807.4178970369159	0.18453333333333327	1.16	1.1
807.4178970369159	0.19003333333333325	1.16	1.1
807.6188832697219	0.19003333333333325	1.1733333333333333	1.1
807.8037525079587	0.18873333333333328	1.1894666666666667	1.1
807.8037525079587	0.19333333333333327	1.1894666666666667	1.1
807.8108401070125	0.19576666666666662	1.2704000000000004	1.1
807.9945235994534	0.18573333333333328	1.273066666666667	1.1
807.9001025611196	0.19089999999999993	1.2248	1.1
807.9001025611196	0.20973333333333324	1.2376000000000003	1.1
808.1041565932615	0.19739999999999994	1.2996	1.1
808.1951367793918	0.19319999999999993	1.2364000000000002	1.1
808.1983723968898	0.1934666666666666	1.1601333333333337	1.1
808.1983723968898	0.18293333333333328	1.156266666666667	1.1
808.292644365768	0.18653333333333327	1.159066666666667	1.1
808.292644365768	0.18653333333333327	1.257466666666667	1.1
809.4559365101654	0.18953333333333328	1.257466666666667	1.1
809.4559365101654	0.19639999999999994	1.2624000000000002	1.1
809.4523222047181	0.1959666666666666	1.223466666666667	1.1
809.4516903275874	0.1873666666666666	1.1993333333333336	1.1
809.4552223399743	0.19043333333333326	1.1878666666666666	1.1
809.4552223399743	0.1833666666666666	1.1658666666666668	1.1
810.2342182405989	0.19016666666666662	1.205466666666667	1.1
810.2321497620516	0.1938666666666666	1.1614666666666669	1.1
810.7168018763954	0.19189999999999993	1.2781333333333336	1.1
810.7168018763954	0.1944666666666666	1.262	1.1
810.7167520736892	0.1944666666666666	1.2705333333333335	1.1
811.1073423172375	0.20263333333333325	1.3325333333333338	1.1
811.1115040649574	0.18549999999999991	1.3325333333333338	1.1
811.1115040649574	0.1982666666666666	1.3357333333333337	1.1
811.1115040649574	0.19959999999999994	1.3536000000000001	1.1
811.407493419151	0.2093666666666666	1.3912	1.1
811.4080362992419	0.19253333333333325	1.3846666666666667	1.1
811.4080362992419	0.19893333333333327	1.354	1.1
811.499530133238	0.18399999999999994	1.1750666666666667	1.1
811.5005368617356	0.17983333333333326	1.16	1.1
811.8019390535782	0.1945999999999999	1.1600000000000001	1.1
811.8019390535782	0.18763333333333326	1.1598666666666668	1.1
811.7995605478729	0.18763333333333326	1.1877333333333335	1.1
811.8965027582683	0.1835666666666666	1.3632000000000002	1.1
812.9760493296527	0.2088666666666666	1.3632000000000002	1.1
812.9767775854186	0.19709999999999994	1.3289333333333335	1.1
812.9767775854186	0.18723333333333325	1.2866666666666666	1.1
813.1660770111108	0.1892666666666666	1.3186666666666669	1.1
813.1594310264842	0.1963666666666666	1.3280000000000003	1.1
813.1594310264842	0.20183333333333328	1.3472000000000002	1.1
813.1594310264842	0.18453333333333327	1.2617333333333336	1.1
813.1594310264842	0.1869666666666666	1.2572	1.1
814.5356297623517	0.1915666666666666	1.3252000000000002	1.1
814.7374710777297	0.19376666666666661	1.3804	1.1
814.7374710777297	0.19376666666666661	1.398	1.1
814.7362019629078	0.20119999999999996	1.4004	1.1
814.7417365269268	0.19533333333333328	1.4004	1.1
814.742998277135	0.19959999999999994	1.3994666666666669	1.1
814.742998277135	0.19363333333333324	1.4002666666666668	1.1
815.133279846055	0.1902999999999999	1.2337333333333336	1.1
815.1317953629322	0.18456666666666657	1.16	1.1
815.3220031286421	0.18973333333333328	1.1809333333333334	1.1
815.3220031286421	0.19366666666666657	1.3212000000000002	1.1
815.321931261928	0.1867666666666666	1.3292000000000004	1.1
816.2054013585486	0.1852666666666666	1.2429333333333337	1.1
816.2132233698563	0.18703333333333327	1.16	1.1
816.2132233698563	0.18703333333333327	1.1600000000000001	1.1
816.8109918016628	0.18499999999999994	1.2913333333333337	1.1
817.0018799729149	0.1743666666666666	1.2913333333333337	1.1
817.4004736046239	0.17619999999999994	1.3086666666666669	1.1
817.4004736046239	0.18643333333333326	1.3201333333333336	1.1
817.5018380482462	0.18279999999999993	1.2780000000000002	1.1
817.4915649126518	0.1821666666666666	1.2392	1.1
