wavelength(nm)	flourescence PMT(V)	ti_saph Power (V)	Gain (V)
750.2400261068165	0.41783333333333333	4.0508	1.0
750.2400261068165	0.41783333333333333	4.0098666666666665	1.0
750.5752763924962	0.42079999999999995	4.0098666666666665	1.0
750.5752763924962	0.4385333333333332	4.129066666666667	1.0
750.5752763924962	0.45319999999999994	4.376266666666667	1.0
750.9901918132281	0.44823333333333326	4.311866666666666	1.0
750.9901918132281	0.4411999999999999	4.128133333333333	1.0
750.9901918132281	0.4418666666666667	4.2988	1.0
750.9901918132281	0.44889999999999985	4.359466666666667	1.0
750.9901918132281	0.4430333333333332	4.333200000000001	1.0
751.3228877578745	0.4377333333333333	4.240933333333334	1.0
751.3228877578745	0.43033333333333323	4.156266666666667	1.0
751.3228877578745	0.43033333333333323	3.9692	1.0
751.3228877578745	0.4171666666666666	3.939866666666666	1.0
751.3228877578745	0.3953999999999999	3.939866666666666	1.0
752.1559808094332	0.44083333333333324	4.384533333333334	1.0
752.1559808094332	0.46079999999999993	4.675466666666667	1.0
752.4903292359495	0.44836666666666664	4.4934666666666665	1.0
752.4903292359495	0.4230999999999999	4.135733333333334	1.0
752.4903292359495	0.4245666666666666	4.2924	1.0
753.1650709766486	0.42219999999999996	4.251200000000001	1.0
753.1650709766486	0.41539999999999994	4.174533333333334	1.0
753.1643482783074	0.4176999999999999	4.079200000000001	1.0
753.1643482783074	0.39623333333333327	4.027866666666667	1.0
753.1643482783074	0.39623333333333327	4.121733333333333	1.0
753.5774288210331	0.4101999999999999	4.309066666666666	1.0
753.5774288210331	0.42913333333333326	4.309066666666666	1.0
753.9990662109925	0.4231666666666666	4.272266666666666	1.0
753.9990662109925	0.4163666666666666	4.234266666666667	1.0
753.9990662109925	0.4351999999999999	4.428533333333334	1.0
753.9990954365278	0.4255999999999999	4.443600000000001	1.0
753.9990954365278	0.42089999999999994	4.351866666666666	1.0
753.9990954365278	0.3798666666666666	3.923866666666666	1.0
753.9990954365278	0.38709999999999994	3.8864	1.0
753.9990954365278	0.39046666666666663	3.8841333333333328	1.0
755.0140308370164	0.39046666666666663	3.9789333333333334	1.0
755.0140308370164	0.39319999999999994	4.347333333333334	1.0
755.3467342541205	0.41806666666666664	4.347333333333334	1.0
755.3467342541205	0.4145666666666666	4.2547999999999995	1.0
755.3467342541205	0.38889999999999997	4.0902666666666665	1.0
756.1094424441865	0.3928999999999999	4.106800000000001	1.0
756.1094424441865	0.38309999999999994	4.013733333333333	1.0
756.2255977395736	0.3792999999999999	3.958266666666666	1.0
756.2255977395736	0.3794333333333333	4.0073333333333325	1.0
756.2255977395736	0.38349999999999995	4.127866666666667	1.0
756.5287896653083	0.3923666666666666	4.227733333333333	1.0
756.5287896653083	0.4004333333333332	4.158	1.0
756.5288033394477	0.4004333333333332	4.078133333333334	1.0
756.5288033394477	0.3863666666666666	4.0844000000000005	1.0
756.5288033394477	0.38169999999999993	4.0844000000000005	1.0
756.9498856021673	0.3854666666666666	4.221333333333334	1.0
756.9498856021673	0.4092333333333333	4.412533333333334	1.0
756.9506555442936	0.4081666666666666	4.438933333333335	1.0
756.9506555442936	0.41069999999999995	4.436000000000001	1.0
756.9506555442936	0.3870666666666666	4.1856	1.0
757.2086200586278	0.3807999999999999	4.058133333333333	1.0
757.2086200586278	0.37413333333333326	4.0490666666666675	1.0
757.2086200586278	0.35356666666666664	3.8897333333333335	1.0
757.2922584676385	0.3674333333333333	3.9986666666666664	1.0
757.2922584676385	0.3674333333333333	4.531066666666667	1.0
757.2922584676385	0.41193333333333326	4.479866666666667	1.0
757.2922584676385	0.4228333333333333	4.479866666666667	1.0
757.2922584676385	0.4044666666666666	4.332800000000001	1.0
758.0534262743531	0.3972666666666666	4.277066666666666	1.0
758.0534262743531	0.4053999999999999	4.368266666666667	1.0
762.0663106023885	0.4036666666666667	4.4312000000000005	1.0
762.0663106023885	0.3961333333333333	4.521866666666667	1.0
762.0663106023885	0.40443333333333326	4.578933333333333	1.0
762.0700407970379	0.4174999999999999	4.7168	1.0
762.0700407970379	0.4219333333333332	4.727333333333333	1.0
762.0688526793302	0.4219333333333332	4.6382666666666665	1.0
762.0688526793302	0.4231333333333333	4.7485333333333335	1.0
762.0688526793302	0.41623333333333323	4.7485333333333335	1.0
762.0670994838691	0.4211	4.840933333333332	1.0
762.0670994838691	0.4153666666666666	4.828133333333334	1.0
762.1508038342974	0.39619999999999994	4.630133333333333	1.0
762.1508038342974	0.3982333333333333	4.539733333333333	1.0
762.1508038342974	0.4000333333333333	4.502133333333333	1.0
762.1499786894044	0.3875666666666666	4.392266666666667	1.0
762.1499786894044	0.37783333333333324	4.262666666666666	1.0
762.8422097341374	0.37959999999999994	4.280533333333333	1.0
762.8422097341374	0.3856666666666666	4.569733333333334	1.0
762.8422097341374	0.3856666666666666	4.610533333333334	1.0
762.8413879199389	0.38733333333333325	4.610533333333334	1.0
762.8413879199389	0.39416666666666655	4.6004	1.0
762.8413879199389	0.4060333333333333	4.687866666666667	1.0
762.8413879199389	0.4194666666666666	4.8332	1.0
762.8413879199389	0.4278333333333333	4.9408	1.0
763.9612661981164	0.4136666666666666	5.013733333333334	1.0
763.9612661981164	0.4319333333333333	5.074933333333333	1.0
763.9605693000725	0.4177333333333333	5.0687999999999995	1.0
763.9605693000725	0.4145999999999999	4.981999999999999	1.0
763.9605693000725	0.42203333333333326	4.984933333333333	1.0
764.3889531002371	0.42203333333333326	4.745066666666666	1.0
764.3889531002371	0.4078666666666666	4.227333333333333	1.0
